option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt2,0.6150273,0.7368733,0.6532925,0.7186003,0.6738003,0.2925703,12.94079
alt2,0.5679337,0.3782955,0.4846293,0.7675102,0.6794072,0.5298265,14.18476
alt2,0.5714995,0.4090085,0.5159147,0.7351031,0.5630977,0.6343733,13.9647
alt2,0.5325656,0.2833822,0.4295499,0.7768365,0.7660709,0.4069884,21.0254
alt2,0.5045428,0.3364325,0.4023781,0.7309369,0.6104972,0.4424691,19.22067
alt2,0.6046031,0.5855826,0.6448894,0.6929957,0.491601,0.6079469,22.42422
alt2,0.5375307,0.413816,0.5331402,0.7002589,0.6533105,0.3871275,23.85116
alt2,0.6069001,0.64959,0.6029325,0.6960419,0.5498002,0.5361364,26.7149
alt2,0.6392596,0.7848786,0.6532213,0.658912,0.5466806,0.5526057,27.78095
alt2,0.6333099,0.8175239,0.6513041,0.6331105,0.5525804,0.5120308,28.86317
alt2,0.6342909,0.8627989,0.644398,0.6276777,0.5528369,0.4837427,50.29338
alt2,0.6328484,0.9085967,0.6347384,0.603963,0.5453306,0.4716131,55.50202
alt2,0.5458262,0.6467789,0.4738035,0.602702,0.7350792,0.2707674,60.58739
alt2,0.6264359,1.040615,0.5929917,0.5571744,0.5382146,0.4031845,41.20776
alt2,0.5086473,0.6291317,0.4960721,0.5468335,0.6385496,0.2326496,44.32087
alt2,0.696965,1.52862,0.6076853,0.5092793,0.6285231,0.2107174,72.44638
alt2,0.6218826,1.076506,0.6038252,0.5288273,0.5413911,0.3588628,48.66266
alt2,0.5066488,0.7146094,0.4054086,0.5642099,0.5931478,0.2558681,50.00759
alt2,0.496789,0.690201,0.4731545,0.5531412,0.5798866,0.1875614,51.31832
alt2,0.5117881,0.5957419,0.5247186,0.5671358,0.59553,0.2758143,82.43623

