UserID,StepNr,algorithm,task,edgeCrossingWeight,nodeOverlapWeight,edgeCrossAngleWeight,angularResWeight,edgeLengthWeight,cameraOffset
0,0,ConeBurst,Task,0.8324848,0.8704137,1.128184,1.053814,1.115103,0
0,0,ConeBurst,Task,0.9929779,0.9060823,1.083425,1.112223,0.9052919,0
0,0,ConeBurst,Task,1.090547,0.9282614,1.073846,1.20539,0.7019559,0
0,0,ConeBurst,Task,1.195168,0.9429012,1.030933,1.208431,0.6225671,0
0,0,ConeBurst,Task,1.271224,0.939853,1.000282,1.233544,0.5550973,0
0,0,ConeBurst,Task,1.336231,0.9370862,0.9718823,1.239328,0.5154726,0
0,0,ConeBurst,Task,1.385019,0.9292374,0.9509507,1.24744,0.4873534,0
0,0,ConeBurst,Task,1.426312,0.928822,0.9338345,1.239471,0.4715599,0
0,0,ConeBurst,Task,1.445972,0.9310073,0.9266642,1.24432,0.4520356,0
0,0,ConeBurst,Task,1.467485,0.927614,0.9178781,1.246321,0.4407026,0
0,0,ConeBurst,Task,1.481769,0.9270127,0.910775,1.248448,0.4319949,0
0,0,ConeBurst,Task,1.493991,0.927373,0.906125,1.247211,0.4252999,0
0,0,ConeBurst,Task,1.505101,0.9272809,0.9021838,1.243541,0.4218933,0
0,0,ConeBurst,Task,1.511494,0.9284189,0.8983384,1.243404,0.4183444,0
0,0,ConeBurst,Task,1.517105,0.9274173,0.8960977,1.243261,0.4161187,0
0,0,ConeBurst,Task,1.512977,0.9262727,0.8981979,1.245893,0.4166599,0
0,0,ConeBurst,Task,1.510021,0.9262149,0.8997085,1.247967,0.4160884,0
0,0,ConeBurst,Task,1.509874,0.9269143,0.8995523,1.246675,0.4169853,0
0,0,ConeBurst,Task,1.509588,0.9270503,0.8995988,1.245745,0.4180183,0
0,0,ConeBurst,Task,1.509688,0.9272596,0.8995266,1.244945,0.4185812,0

