edge crossing weight,node overlap weight,edge crossing angle weight,angular resolution weight,edge length weight
0.6014142,0.5441367,0.6014142,0.5727755,0.5727755
0.6504939,0.5322223,0.620926,0.5913581,0.5913581
0.5908356,0.4782955,0.5627006,0.5627006,0.5908356
0.6044587,0.4396064,0.5220326,0.549508,0.5769833
0.6651292,0.43378,0.5783733,0.5783733,0.6072919
0.7150202,0.4468877,0.5958502,0.5958503,0.6256428
0.7790769,0.4362831,0.6544247,0.5920985,0.6544247
0.5479582,0.328775,0.4602849,0.39453,0.4383666
0.7677692,0.4429438,0.6496509,0.5315326,0.5905917
0.8153911,0.4529951,0.6643928,0.5133945,0.6039935
0.8310679,0.415534,0.6826631,0.4748961,0.5936201
0.862999,0.4166203,0.7142062,0.4761375,0.5951719
0.8560187,0.3994755,0.713349,0.4280095,0.5421453
0.9685767,0.4686663,0.7811104,0.4999107,0.6248884
0.6690621,0.3345312,0.5352498,0.3345312,0.4460416
0.9468829,0.4581693,0.7636154,0.4887139,0.641437
0.7304083,0.376985,0.589039,0.3534234,0.4712313
0.9599422,0.4799712,0.7799531,0.4199748,0.599964
1.024218,0.4965907,0.8069597,0.4034799,0.6207383
0.9859227,0.4929615,0.7829387,0.3479728,0.550957

