UserID,StepNr,algorithm,task,edgeCrossingWeight,nodeOverlapWeight,edgeCrossAngleWeight,angularResWeight,edgeLengthWeight,cameraOffset
0,0,ConeBurst,Task,1.226456,0.8526769,0.9693338,0.9263661,1.025167,0
0,0,ConeBurst,Task,1.392659,0.7871159,0.9378105,0.8694009,1.013013,0
0,0,ConeBurst,Task,1.252914,0.7601855,0.8845147,0.8639094,1.238476,0
0,0,ConeBurst,Task,1.365866,0.7142193,0.8470908,0.838043,1.234781,0
0,0,ConeBurst,Task,1.461468,0.6741618,0.8337714,0.8073344,1.223265,0
0,0,ConeBurst,Task,1.520098,0.6552143,0.8197945,0.7868649,1.218028,0
0,0,ConeBurst,Task,1.569344,0.6329648,0.8047616,0.7600607,1.232868,0
0,0,ConeBurst,Task,1.596435,0.6500795,0.8177495,0.7714049,1.164332,0
0,0,ConeBurst,Task,1.623272,0.6390303,0.8146374,0.7625021,1.160558,0
0,0,ConeBurst,Task,1.647278,0.6328801,0.809177,0.753684,1.156981,0
0,0,ConeBurst,Task,1.664195,0.6258398,0.8066465,0.7466143,1.156704,0
0,0,ConeBurst,Task,1.674873,0.6222963,0.8057221,0.7420048,1.155105,0
0,0,ConeBurst,Task,1.686049,0.6227072,0.8053582,0.7408214,1.145064,0
0,0,ConeBurst,Task,1.689524,0.6214889,0.8022536,0.7383702,1.148363,0
0,0,ConeBurst,Task,1.683045,0.6221613,0.8029932,0.7387435,1.153056,0
0,0,ConeBurst,Task,1.686071,0.6206657,0.8016895,0.7375863,1.153987,0
0,0,ConeBurst,Task,1.688048,0.6219627,0.8023989,0.7379106,1.14968,0
0,0,ConeBurst,Task,1.69004,0.6215222,0.8021538,0.736946,1.149338,0
0,0,ConeBurst,Task,1.692127,0.6209674,0.8016065,0.7361642,1.149134,0
0,0,ConeBurst,Task,1.69364,0.6210355,0.8015158,0.7359682,1.14784,0

