UserID,StepNr,algorithm,task,edgeCrossingWeight,nodeOverlapWeight,edgeCrossAngleWeight,angularResWeight,edgeLengthWeight,cameraOffset
0,0,ConeBurst,Task,1.011347,0.9952159,0.8996733,0.893602,1.200162,0
0,0,ConeBurst,Task,1.110915,1.08768,0.9311038,0.9197072,0.9505941,0
0,0,ConeBurst,Task,1.182269,1.127303,0.8691802,0.8316461,0.9896017,0
0,0,ConeBurst,Task,1.151265,1.105562,0.9162133,0.8918859,0.9350734,0
0,0,ConeBurst,Task,1.113498,1.070776,0.9062059,0.8590276,1.050492,0
0,0,ConeBurst,Task,1.156745,1.093933,0.9072205,0.8475627,0.9945388,0
0,0,ConeBurst,Task,1.185037,1.117805,0.9120714,0.8340719,0.9510141,0
0,0,ConeBurst,Task,1.172,1.102806,0.8943208,0.8307159,1.000158,0
0,0,ConeBurst,Task,1.157314,1.092135,0.8929933,0.819163,1.038395,0
0,0,ConeBurst,Task,1.170819,1.100035,0.89419,0.8142849,1.020672,0
0,0,ConeBurst,Task,1.179349,1.106255,0.8960881,0.811501,1.006807,0
0,0,ConeBurst,Task,1.172133,1.099733,0.8957341,0.8120548,1.020345,0
0,0,ConeBurst,Task,1.169271,1.098241,0.8986582,0.8168116,1.017019,0
0,0,ConeBurst,Task,1.173975,1.100486,0.8989263,0.8151824,1.011431,0
0,0,ConeBurst,Task,1.172761,1.098045,0.8963631,0.8145686,1.018263,0
0,0,ConeBurst,Task,1.17503,1.099386,0.895513,0.8124278,1.017642,0
0,0,ConeBurst,Task,1.173877,1.098503,0.893975,0.812005,1.021639,0
0,0,ConeBurst,Task,1.173152,1.097822,0.8932772,0.8116494,1.024099,0
0,0,ConeBurst,Task,1.17272,1.09709,0.8925444,0.8113582,1.026287,0
0,0,ConeBurst,Task,1.17343,1.09726,0.8926053,0.8108652,1.02584,0

