step,OverallGrade,edgeCrossValue,nodeOverlapValue,edgeCrossAngleValue,angularResValue,edgeLengthValue,passedTime
0,0.4899588,0.4599581,0.6034584,0.7010083,0.5105383,0.1748309,66.02028
1,0.6436948,0.5249999,0.6846713,0.7515711,0.5364469,0.7207845,4.606987
2,0.535458,0.5059537,0.663804,0.7711092,0.5615922,0.1748309,0.5652871
3,0.6361969,0.4862001,0.7035909,0.7316579,0.5376171,0.7219184,4.02308
4,0.5020484,0.3567657,0.552245,0.7439648,0.568508,0.2887582,5.46322
5,0.5344034,0.3908143,0.6163346,0.864042,0.5379718,0.2628544,1.375551
6,0.5247777,0.3729826,0.5886651,0.8484967,0.5836967,0.2300475,2.712456
7,0.5505595,0.4263428,0.6723654,0.9000435,0.4911915,0.2628543,0.9225845
8,0.6184157,0.6522412,0.844795,0.7842026,0.5560051,0.2548345,4.330299
9,0.689714,0.5519498,0.7208298,0.7939143,0.5891549,0.7927212,2.934629
10,0.6873164,0.5284785,0.7968134,0.8529904,0.569714,0.6885858,9.461146
11,0.614637,0.5979455,0.7844961,0.9113106,0.587119,0.192314,6.268329
12,0.7495139,0.6250001,0.8150848,0.9305165,0.5875369,0.7894309,5.67944
13,0.5921815,0.4656118,0.6786876,0.8859856,0.6342799,0.2963427,0.9441021
14,0.5690714,0.4441073,0.7003802,0.9000435,0.5379717,0.2628544,5.413808
15,0.601585,0.5284783,0.7896008,0.8351653,0.6260478,0.2286326,4.260042
16,0.5644322,0.4216324,0.6654477,0.8838505,0.6102283,0.2410021,2.69807
17,0.5760338,0.4618716,0.7283955,0.8640419,0.5379717,0.2878881,1.833969
18,0.6095532,0.5044128,0.7352446,0.8505459,0.6342799,0.323283,5.851943
19,0.6811419,0.4618714,0.6622346,0.7444693,0.6270254,0.9101086,7.438473

