option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt2,0.4899588,0.4599581,0.6034584,0.7010083,0.5105383,0.1748309,66.02028
alt2,0.613956,0.5018794,0.6510345,0.6919931,0.4928945,0.7319786,4.606987
alt2,0.4895179,0.4745432,0.6182821,0.6842697,0.4965304,0.173964,0.5652871
alt2,0.5728811,0.4546647,0.6421852,0.5964143,0.4696161,0.7015253,4.02308
alt2,0.4545207,0.3397898,0.517336,0.6331369,0.5013288,0.2810121,5.46322
alt2,0.4666421,0.3643711,0.5654433,0.6985195,0.4418904,0.2629863,1.375551
alt2,0.45515,0.3462715,0.5285081,0.6876788,0.4956992,0.2175925,2.712456
alt2,0.4714201,0.3931055,0.5966475,0.7054679,0.4281384,0.2337414,0.9225845
alt2,0.5283084,0.5927166,0.7353138,0.6212606,0.4592367,0.2330142,4.330299
alt2,0.5807972,0.4903499,0.6162728,0.6003003,0.451369,0.7456943,2.934629
alt2,0.5753433,0.467985,0.6693628,0.6485837,0.4502065,0.6405788,9.461146
alt2,0.4907709,0.5266556,0.6495085,0.6714948,0.4377823,0.1684132,6.268329
alt2,0.6133018,0.5546526,0.6819149,0.6856308,0.4396426,0.704668,5.67944
alt2,0.4909446,0.4150479,0.5812303,0.7068917,0.4859296,0.2656235,0.9441021
alt2,0.4720051,0.3963583,0.5878616,0.7201889,0.4221614,0.2334554,5.413808
alt2,0.4931951,0.4684398,0.6476313,0.6747716,0.4667556,0.208377,4.260042
alt2,0.4506222,0.3766569,0.5387352,0.6714135,0.4495022,0.2168033,2.69807
alt2,0.4614574,0.4061966,0.5818855,0.6621242,0.3910521,0.2660286,1.833969
alt2,0.4773956,0.4366306,0.5762208,0.6338416,0.4320156,0.3082692,5.851943
alt2,0.5548117,0.3948503,0.506739,0.5614854,0.4181811,0.8928027,7.438473

