step,OverallGrade,edgeCrossValue,nodeOverlapValue,edgeCrossAngleValue,angularResValue,edgeLengthValue,passedTime
0,0.592081,0.521912,0.5571842,0.6990519,0.5228984,0.6593587,104.6823
1,0.6000273,0.5065312,0.6456403,0.7045921,0.5124245,0.6309484,2.445209
2,0.6444921,0.7703608,0.7478107,0.8276619,0.4990313,0.3775961,0
3,0.4954511,0.3216305,0.4303086,0.8410025,0.4540239,0.43029,1.366557
4,0.5848684,0.4889752,0.6559107,0.8549353,0.459128,0.4653928,0
5,0.6015523,0.4667493,0.6293268,0.8493619,0.4687352,0.5935884,0.4877993
6,0.5036504,0.3369463,0.4507994,0.9141329,0.454024,0.3623494,1.279877
7,0.6718096,0.8053766,0.7818024,0.9781459,0.4727665,0.3209567,0.4640805
8,0.4932292,0.3522621,0.3868196,0.9488808,0.4393978,0.3387859,0.614055
9,0.5097874,0.3675778,0.4706502,0.9335989,0.3708074,0.4063028,1.496423
10,0.6943387,0.8754095,0.8003909,0.9632946,0.4050587,0.4275398,1.699496
11,0.4882936,0.2672782,0.4145577,1.021039,0.4485317,0.2900614,0
12,0.5291557,0.3828936,0.5122723,0.9872634,0.3783532,0.3849963,0.7763575
13,0.5198218,0.3982093,0.5098709,1.005414,0.3244564,0.3611582,1.409248
14,0.6376373,0.6001059,0.7561822,1.095067,0.3699772,0.366854,1.475657
15,0.6470314,0.6753747,0.8391024,1.083108,0.2977026,0.3398695,0.4975454
16,0.7549257,1.014594,0.9177677,1.15739,0.3445389,0.3403378,1.354801
17,0.5068567,0.3982093,0.5098709,1.077229,0.2781056,0.2708686,0.4649261
18,0.6177752,0.6512544,0.7246546,1.167081,0.2759962,0.2698897,3.198249
19,0.758494,0.9804587,0.9659803,1.238455,0.2963969,0.3111789,1.175889

