option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt1,0.5920811,0.521912,0.5571842,0.6990519,0.5228984,0.6593587,104.6823
alt1,0.5813699,0.5062785,0.638042,0.6657111,0.4977159,0.5991019,2.445209
alt1,0.6148357,0.7750152,0.7184537,0.7434455,0.4953916,0.3418726,0
alt1,0.4809865,0.324955,0.4126946,0.7593016,0.491298,0.4166832,1.366557
alt1,0.561899,0.4968432,0.6130189,0.7364134,0.5105885,0.4526312,0
alt1,0.5917206,0.4709803,0.5993398,0.7581496,0.5143819,0.6157511,0.4877993
alt1,0.4801401,0.3413597,0.4209688,0.7719845,0.4880035,0.3783841,1.279877
alt1,0.6218577,0.8311144,0.7040334,0.7773033,0.4911303,0.3057068,0.4640805
alt1,0.4516333,0.3617211,0.364784,0.7492433,0.4582692,0.3241489,0.614055
alt1,0.4559784,0.3827848,0.4328554,0.6978173,0.3936393,0.3727951,1.496423
alt1,0.6264771,0.9251531,0.7189342,0.6772023,0.4144687,0.3966269,1.699496
alt1,0.4180537,0.2685688,0.384362,0.7067702,0.4577379,0.2728295,0
alt1,0.4660839,0.3794561,0.5032846,0.6827646,0.3957526,0.3691612,0.7763575
alt1,0.4492814,0.4015439,0.4880634,0.657217,0.3482827,0.3512998,1.409248
alt1,0.5478268,0.6137354,0.7085186,0.6715855,0.3839459,0.3613482,1.475657
alt1,0.5508109,0.7044241,0.7672189,0.6237291,0.3173701,0.3413126,0.4975454
alt1,0.6716864,1.042195,0.8563799,0.6933402,0.3844095,0.3821068,1.354801
alt1,0.4502805,0.4034265,0.4839216,0.6711909,0.3510552,0.3418081,0.4649261
alt1,0.543148,0.6707543,0.674925,0.6835615,0.3335638,0.3529356,3.198249
alt1,0.6637459,1.029329,0.8813715,0.6796843,0.3403182,0.3880264,1.175889

