option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt2,0.4805239,0.5327625,0.4715106,0.6737867,0.5027803,0.2217795,6.608567
alt2,0.5142346,0.2603857,0.519097,0.6951838,0.5482793,0.5482271,6.830533
alt2,0.4734906,0.4636688,0.4418319,0.7330591,0.4610531,0.26784,8.263332
alt2,0.6178432,0.5210376,0.8108919,0.7069089,0.4518649,0.5985126,4.991156
alt2,0.5265508,0.5427185,0.5443565,0.6895067,0.4903305,0.3658421,3.865323
alt2,0.5184377,0.3277366,0.5651377,0.684548,0.481578,0.5331881,3.943299
alt2,0.5027735,0.3322836,0.5698165,0.6171496,0.4647238,0.529894,5.963988
alt2,0.5417506,0.6865326,0.6068497,0.677605,0.3933287,0.344437,8.51782
alt2,0.4706886,0.5579524,0.6194968,0.5563627,0.3891877,0.2304438,15.23352
alt2,0.6102734,0.6091075,0.982763,0.588124,0.3856344,0.4857382,21.91482
alt2,0.5158392,0.5275065,0.713326,0.5617611,0.3815159,0.3950864,16.70557
alt2,0.4564655,0.4606816,0.5792066,0.5970709,0.3562542,0.2891142,3.632176
alt2,0.486967,0.6097907,0.6431526,0.5489554,0.3501603,0.2827759,12.70494
alt2,0.5088384,0.2837941,0.7433248,0.4937944,0.3446486,0.6786301,4.22002
alt2,0.4898559,0.2619039,0.6715015,0.5659879,0.3708728,0.5790133,17.44679
alt2,0.6029804,0.4563827,1.146462,0.5177541,0.3496106,0.5446921,9.162948
alt2,0.4498252,0.4361446,0.6557495,0.5375088,0.3280957,0.2916276,2.12183
alt2,0.4861357,0.2108719,0.6551177,0.5010172,0.3384431,0.7252284,6.245707
alt2,0.4742543,0.3033994,0.6758221,0.4789908,0.3485377,0.5645214,1.433563
alt2,0.4536002,0.4554188,0.7901796,0.449257,0.3102086,0.2629367,10.4389

