UserID,StepNr,algorithm,task,edgeCrossingWeight,nodeOverlapWeight,edgeCrossAngleWeight,angularResWeight,edgeLengthWeight,cameraOffset
0,0,ConeBurst,Task,0.7798535,0.9353967,1.024935,1.030992,1.228823,0
0,0,ConeBurst,Task,0.8005938,1.026022,0.9863122,0.9367263,1.250346,0
0,0,ConeBurst,Task,0.8218827,1.08517,0.953441,0.8782796,1.261226,0
0,0,ConeBurst,Task,0.9014478,1.066031,0.9844811,0.9213158,1.126724,0
0,0,ConeBurst,Task,0.9237424,1.0957,0.9551257,0.8861125,1.139319,0
0,0,ConeBurst,Task,0.9325279,1.132289,0.931113,0.8647023,1.139367,0
0,0,ConeBurst,Task,0.9289359,1.153838,0.924596,0.8473765,1.145253,0
0,0,ConeBurst,Task,0.9248819,1.182299,0.9026692,0.8393886,1.150761,0
0,0,ConeBurst,Task,0.9231744,1.198134,0.8967804,0.8283021,1.153609,0
0,0,ConeBurst,Task,0.9153512,1.199386,0.8952348,0.8248401,1.165188,0
0,0,ConeBurst,Task,0.9076328,1.193318,0.8965882,0.8284054,1.174055,0
0,0,ConeBurst,Task,0.906957,1.20112,0.8914783,0.8254042,1.17504,0
0,0,ConeBurst,Task,0.9045123,1.207527,0.8868152,0.8238742,1.177271,0
0,0,ConeBurst,Task,0.9094958,1.206314,0.8887492,0.8252112,1.17023,0
0,0,ConeBurst,Task,0.9097948,1.209667,0.8870815,0.8231418,1.170315,0
0,0,ConeBurst,Task,0.9071224,1.208491,0.8872146,0.8240464,1.173126,0
0,0,ConeBurst,Task,0.9057515,1.206975,0.8879818,0.8239086,1.175383,0
0,0,ConeBurst,Task,0.9056948,1.208297,0.8874,0.823383,1.175226,0
0,0,ConeBurst,Task,0.9058983,1.209438,0.8867977,0.8228526,1.175013,0
0,0,ConeBurst,Task,0.9057291,1.210168,0.8865824,0.8225616,1.174959,0

