userID,stepNumber,algorithm,task,edgeCrossingWeight,nodeOverlappingWeight,edgeCrossingAngleWeight,angularResolutionWeight,edgeLengthWeight,cameraOffset
6,1,ForceDirectedAlgorithm, Task2,0.9509188,0.9855968,1.005559,1.00691,1.051015,3
6,2,ForceDirectedAlgorithm, Task2,0.9615638,1.035078,0.984454,0.95643,1.062475,3
6,3,ForceDirectedAlgorithm, Task2,0.9779923,1.08566,0.9563953,0.9069158,1.073037,3
6,4,ForceDirectedAlgorithm, Task2,1.018687,1.071792,0.9695243,0.9262195,1.013777,3
6,5,ForceDirectedAlgorithm, Task2,1.053976,1.118546,0.9253871,0.8736839,1.028407,3
6,6,ForceDirectedAlgorithm, Task2,1.068599,1.182805,0.8860691,0.8363655,1.026162,3
6,7,ForceDirectedAlgorithm, Task2,1.059103,1.246313,0.8647007,0.7949822,1.034901,3
6,8,ForceDirectedAlgorithm, Task2,1.047282,1.313855,0.8257254,0.7740712,1.039067,3
6,9,ForceDirectedAlgorithm, Task2,1.036369,1.387248,0.7992397,0.7364905,1.040652,3
6,10,ForceDirectedAlgorithm, Task2,0.9901344,1.404479,0.7898996,0.7206719,1.094815,3
6,11,ForceDirectedAlgorithm, Task2,0.9553688,1.356905,0.8018301,0.7390302,1.146866,3
6,12,ForceDirectedAlgorithm, Task2,0.9407148,1.432724,0.7656274,0.7105123,1.150421,3
6,13,ForceDirectedAlgorithm, Task2,0.91266,1.510478,0.7290226,0.6868027,1.161037,3
6,14,ForceDirectedAlgorithm, Task2,0.9564632,1.487645,0.7484856,0.703521,1.103885,3
6,15,ForceDirectedAlgorithm, Task2,0.9464538,1.572283,0.7164559,0.6682423,1.096565,3
6,16,ForceDirectedAlgorithm, Task2,0.9044838,1.536222,0.7218418,0.6806169,1.156836,3
6,17,ForceDirectedAlgorithm, Task2,0.8844309,1.492169,0.7316585,0.680077,1.211665,3
6,18,ForceDirectedAlgorithm, Task2,0.8667655,1.583246,0.699815,0.6489002,1.201273,3
6,19,ForceDirectedAlgorithm, Task2,0.8548251,1.675847,0.6667645,0.6169864,1.185577,3
6,20,ForceDirectedAlgorithm, Task2,0.8281803,1.775929,0.6368443,0.5847956,1.174251,3

