step,OverallGrade,edgeCrossValue,nodeOverlapValue,edgeCrossAngleValue,angularResValue,edgeLengthValue,passedTime
0,0.6209178,0.5877321,0.711844,0.707636,0.5159367,0.5814402,13.71993
1,0.5214065,0.5061244,0.5078939,0.7111806,0.5029195,0.378914,3.864823
2,0.520135,0.295405,0.5058376,0.731328,0.5000821,0.5680224,6.916144
3,0.5442321,0.3109527,0.5413233,0.7450714,0.4516344,0.6721789,0
4,0.5287639,0.2738255,0.5530171,0.7259076,0.5172909,0.5737782,0
5,0.4962959,0.5063128,0.4695444,0.781867,0.4338507,0.2899044,7.074654
6,0.5562258,0.7130424,0.5162372,0.7887006,0.4681865,0.2949626,10.1505
7,0.5737874,0.301208,0.5416628,0.8696041,0.5008083,0.6556538,8.428985
8,0.592786,0.3420478,0.6151406,0.7450714,0.501816,0.7598544,3.875165
9,0.5595629,0.3850401,0.5580652,0.7560166,0.5111262,0.5875666,5.137563
10,0.6901691,0.5304231,0.9479219,0.8310592,0.4708615,0.6705798,13.50523
11,0.6040722,0.3675381,0.644869,0.7120597,0.4847202,0.8111737,2.898352
12,0.5962607,0.301208,0.5868011,0.8317953,0.5271667,0.7343326,3.005465
13,0.7214732,0.5304231,0.9796584,0.7113386,0.5857329,0.8002127,0
14,0.6090392,0.6126768,0.660262,0.7111803,0.5558585,0.5052185,9.916728
15,0.5835425,0.7454536,0.6060174,0.7170007,0.4928278,0.3564131,6.752809
16,0.6949518,0.530423,0.9843804,0.608022,0.5297498,0.8221837,0
17,0.6063827,0.506313,0.7482696,0.6976513,0.5539002,0.5257795,0
18,0.663233,0.4570257,0.8573501,0.7781959,0.5348988,0.6886945,0
19,0.6339939,0.342048,0.7135627,0.6773376,0.5018159,0.935205,11.04301

