option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt1,0.6209178,0.5877321,0.711844,0.707636,0.5159367,0.5814402,13.71993
alt1,0.5269307,0.5066139,0.5005785,0.715134,0.533047,0.3792803,3.864823
alt1,0.5126814,0.2990008,0.4986489,0.685675,0.5314372,0.5486451,6.916144
alt1,0.5136954,0.3041093,0.5342664,0.6478025,0.4551049,0.6271938,0
alt1,0.5093707,0.2789425,0.5644946,0.6702715,0.5043421,0.5288029,0
alt1,0.4710368,0.5082301,0.4774609,0.6890758,0.4211649,0.2592519,7.074654
alt1,0.504676,0.6926876,0.5309634,0.6353121,0.4121843,0.2522328,10.1505
alt1,0.4936723,0.2900094,0.5625678,0.6538672,0.4190881,0.5428294,8.428985
alt1,0.5054587,0.325655,0.6465644,0.5592948,0.3884413,0.6073382,3.875165
alt1,0.4700622,0.3627669,0.5955192,0.5254248,0.3962522,0.470348,5.137563
alt1,0.5986485,0.4774456,1.024105,0.570829,0.3770407,0.5438228,13.50523
alt1,0.5190126,0.3344138,0.7000208,0.5190463,0.3770767,0.6645054,2.898352
alt1,0.4922467,0.2575916,0.6467108,0.5789502,0.3745584,0.6034226,3.005465
alt1,0.6107913,0.4400872,1.096113,0.4938876,0.3831266,0.6407424,0
alt1,0.5136475,0.5095677,0.7555658,0.5323083,0.3724363,0.3983594,9.916728
alt1,0.4863755,0.6135108,0.7058006,0.5136994,0.3293284,0.269538,6.752809
alt1,0.5991566,0.4361446,1.120168,0.4619955,0.3433873,0.6340878,0
alt1,0.5067514,0.4264751,0.8270702,0.5104426,0.358757,0.4110123,0
alt1,0.5511498,0.3772706,0.9695686,0.5445932,0.3305676,0.5337488,0
alt1,0.5089455,0.2658102,0.8247048,0.4516247,0.3096136,0.692974,11.04301

