UserID,StepNr,algorithm,task,edgeCrossingWeight,nodeOverlapWeight,edgeCrossAngleWeight,angularResWeight,edgeLengthWeight,cameraOffset
0,0,ConeBurst,Task,1.171404,1.058326,0.8874347,0.7617061,1.121129,0
0,0,ConeBurst,Task,1.272199,1.093408,0.7858357,0.6254551,1.223102,0
0,0,ConeBurst,Task,1.349132,1.077984,0.7352157,0.5345973,1.303071,0
0,0,ConeBurst,Task,1.417825,1.072745,0.6838731,0.46854,1.357018,0
0,0,ConeBurst,Task,1.459942,1.078724,0.649456,0.4281757,1.383703,0
0,0,ConeBurst,Task,1.499415,1.061861,0.6234881,0.400556,1.41468,0
0,0,ConeBurst,Task,1.507169,1.06655,0.6269427,0.4043329,1.395006,0
0,0,ConeBurst,Task,1.516794,1.07579,0.6284834,0.4044057,1.374526,0
0,0,ConeBurst,Task,1.53458,1.077954,0.6168124,0.3907003,1.379953,0
0,0,ConeBurst,Task,1.544301,1.075777,0.6084368,0.3808935,1.390592,0
0,0,ConeBurst,Task,1.552684,1.076213,0.6024604,0.3740436,1.394599,0
0,0,ConeBurst,Task,1.554549,1.078156,0.6025819,0.3737816,1.390932,0
0,0,ConeBurst,Task,1.55981,1.07699,0.5987958,0.3698252,1.394579,0
0,0,ConeBurst,Task,1.563554,1.076475,0.5955604,0.3678145,1.396596,0
0,0,ConeBurst,Task,1.566588,1.076979,0.5939808,0.3654978,1.396954,0
0,0,ConeBurst,Task,1.568274,1.076046,0.5927189,0.3640338,1.398927,0
0,0,ConeBurst,Task,1.570166,1.075732,0.591859,0.3628178,1.399425,0
0,0,ConeBurst,Task,1.571414,1.075629,0.5911234,0.3618855,1.399948,0
0,0,ConeBurst,Task,1.572351,1.075627,0.5901784,0.3612749,1.400569,0
0,0,ConeBurst,Task,1.572974,1.075699,0.5896027,0.3607804,1.400944,0

