option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt2,0.4184591,0.2735505,0.2507343,0.6926561,0.6423745,0.23298,22.21922
alt2,0.4499293,0.344202,0.2861197,0.7099923,0.6304267,0.2789056,1.412126
alt2,0.5553416,0.6242726,0.5148925,0.7000773,0.5540975,0.3833683,1.005615
alt2,0.5189723,0.6300292,0.4512762,0.6516671,0.5133109,0.3485782,5.953073
alt2,0.5244151,0.6749076,0.4899899,0.6174773,0.4053195,0.4343813,6.675174
alt2,0.5353541,0.7020355,0.4630429,0.6242473,0.4219744,0.4654706,5.528208
alt2,0.6125603,0.9438792,0.5532324,0.5671855,0.3337075,0.6647968,4.109848
alt2,0.4190843,0.4281536,0.2923119,0.5951536,0.4667517,0.3130507,3.432932
alt2,0.3808416,0.3616199,0.2669261,0.5706768,0.4519746,0.253011,1.797616
alt2,0.5142647,0.7326475,0.4977537,0.5161162,0.4091599,0.4156465,1.344338
alt2,0.5320325,0.808449,0.5112536,0.5513463,0.3537419,0.4353717,8.941513
alt2,0.4023612,0.4978946,0.3003149,0.5237679,0.3800117,0.3098166,5.077607
alt2,0.3903232,0.4915964,0.3536931,0.5094744,0.3662226,0.2306297,1.88776
alt2,0.5233079,0.9345514,0.5143266,0.4801333,0.2731582,0.4143702,5.208878
alt2,0.5073304,0.8991804,0.4966625,0.4182149,0.3044031,0.4181914,6.052525
alt2,0.3786897,0.5890336,0.3475772,0.3870158,0.2878231,0.2819991,1.121466
alt2,0.5042526,0.9929094,0.4819492,0.370762,0.2544516,0.4211908,4.0651
alt2,0.3529754,0.6066192,0.3292117,0.3466613,0.238303,0.2440818,1.06647
alt2,0.3697912,0.6867036,0.2807175,0.3608679,0.2226035,0.2980632,1.665516
alt2,0.5002917,1.223433,0.4410804,0.3328524,0.1717175,0.332375,2.343677

