userID,stepNumber,algorithm,task,edgeCrossingWeight,nodeOverlappingWeight,edgeCrossingAngleWeight,angularResolutionWeight,edgeLengthWeight,cameraOffset
5,1,ConeBurst, Task1,1.041498,1.014121,0.9727473,0.9423077,1.029326,3
5,2,ConeBurst, Task1,1.08106,1.030553,0.934508,0.8842725,1.069607,3
5,3,ConeBurst, Task1,1.122266,1.027931,0.9085421,0.8288846,1.112376,3
5,4,ConeBurst, Task1,1.168745,1.029339,0.8745883,0.7765455,1.150782,3
5,5,ConeBurst, Task1,1.215723,1.037741,0.83767,0.7247438,1.184123,3
5,6,ConeBurst, Task1,1.271701,1.021212,0.8004693,0.6779304,1.228688,3
5,7,ConeBurst, Task1,1.295521,1.036069,0.8154088,0.6976603,1.155341,3
5,8,ConeBurst, Task1,1.321949,1.064577,0.8238963,0.7035999,1.085977,3
5,9,ConeBurst, Task1,1.38161,1.071285,0.7902615,0.6582021,1.098642,3
5,10,ConeBurst, Task1,1.440083,1.065378,0.7540841,0.611802,1.128652,3
5,11,ConeBurst, Task1,1.506546,1.064434,0.7176047,0.5680088,1.143406,3
5,12,ConeBurst, Task1,1.54208,1.092013,0.7178265,0.564837,1.083244,3
5,13,ConeBurst, Task1,1.618373,1.080464,0.6800557,0.5233397,1.097768,3
5,14,ConeBurst, Task1,1.695654,1.068936,0.640358,0.4896832,1.105369,3
5,15,ConeBurst, Task1,1.782317,1.063627,0.6055451,0.4489178,1.099593,3
5,16,ConeBurst, Task1,1.872406,1.037269,0.5676996,0.4093279,1.113297,3
5,17,ConeBurst, Task1,1.974352,1.016428,0.5316886,0.3705907,1.106941,3
5,18,ConeBurst, Task1,2.077851,0.9949735,0.4944184,0.3327286,1.100029,3
5,19,ConeBurst, Task1,2.179291,0.9726259,0.4551622,0.2988557,1.094065,3
5,20,ConeBurst, Task1,2.288598,0.9492483,0.4159408,0.2630952,1.083118,3

