option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
chosenOption,0.6051664,0.7422182,0.5417409,0.7085662,0.4922444,0.5410624,53.32198
chosenOption,0.6270249,0.7516804,0.5865914,0.6898634,0.4776405,0.6293487,4.467019
chosenOption,0.6111864,0.7802336,0.5361099,0.6736722,0.4442692,0.6216472,3.335804
chosenOption,0.6086959,0.832966,0.5568724,0.6437622,0.4080138,0.6018649,5.109349
chosenOption,0.6457128,0.8922215,0.6311989,0.6364457,0.3904876,0.6782101,6.541168
chosenOption,0.6093416,0.9023317,0.5060892,0.5751521,0.3613852,0.70175,10.22637
chosenOption,0.5082502,0.7139205,0.4483264,0.57415,0.4198281,0.3850261,8.908554
chosenOption,0.5090588,0.7272932,0.4698513,0.5962946,0.4008641,0.3509907,5.188124
chosenOption,0.6065623,0.9540908,0.6260593,0.5726842,0.3252894,0.554688,24.80126
chosenOption,0.6365227,0.9971494,0.6196562,0.5604462,0.333632,0.67173,7.585654
chosenOption,0.6548455,1.099361,0.6532986,0.5487537,0.307646,0.6651682,5.252828
chosenOption,0.5301439,0.8457605,0.5108006,0.5246745,0.3284209,0.4410628,4.574628
chosenOption,0.6217831,1.14456,0.591588,0.5086276,0.2780379,0.5861027,4.607456
chosenOption,0.6241868,1.201186,0.5949445,0.4285221,0.2799613,0.61632,13.66904
chosenOption,0.6177038,1.223804,0.6286227,0.4451081,0.2263911,0.5645928,11.84794
chosenOption,0.6281624,1.286352,0.5533156,0.436528,0.2255417,0.6390749,5.26362
chosenOption,0.6315541,1.389734,0.5619313,0.4022527,0.2014894,0.6023632,5.841817
chosenOption,0.6257986,1.424949,0.5977433,0.3695728,0.1713321,0.5653954,5.69514
chosenOption,0.6394438,1.542219,0.5478703,0.3115469,0.1779936,0.6175895,8.333732
chosenOption,0.6297683,1.57286,0.5719844,0.2896705,0.1392656,0.575061,3.132417

