UserID,StepNr,algorithm,task,edgeCrossingWeight,nodeOverlapWeight,edgeCrossAngleWeight,angularResWeight,edgeLengthWeight,cameraOffset
0,0,ConeBurst,Task,1.153306,1.049512,0.8914217,0.74614,1.15962,0
0,0,ConeBurst,Task,1.248735,1.062428,0.8183035,0.59223,1.278304,0
0,0,ConeBurst,Task,1.288829,1.086972,0.7377924,0.4845801,1.401826,0
0,0,ConeBurst,Task,1.358367,1.077235,0.6670556,0.423104,1.474239,0
0,0,ConeBurst,Task,1.374839,1.075102,0.628626,0.3742512,1.547182,0
0,0,ConeBurst,Task,1.385433,1.088962,0.6129708,0.3818927,1.530742,0
0,0,ConeBurst,Task,1.403885,1.083672,0.5950721,0.3584968,1.558874,0
0,0,ConeBurst,Task,1.419907,1.084332,0.5752007,0.3410798,1.57948,0
0,0,ConeBurst,Task,1.421126,1.082818,0.5589801,0.3300311,1.607045,0
0,0,ConeBurst,Task,1.427126,1.082242,0.5522066,0.3182013,1.620224,0
0,0,ConeBurst,Task,1.43479,1.083724,0.5498214,0.3185955,1.613069,0
0,0,ConeBurst,Task,1.438903,1.082019,0.5456875,0.3137051,1.619685,0
0,0,ConeBurst,Task,1.439778,1.084112,0.5446559,0.313491,1.617963,0
0,0,ConeBurst,Task,1.4417,1.084242,0.5418991,0.309887,1.622272,0
0,0,ConeBurst,Task,1.443698,1.083887,0.5397928,0.3077656,1.624856,0
0,0,ConeBurst,Task,1.445176,1.084312,0.5396967,0.3075466,1.623268,0
0,0,ConeBurst,Task,1.445973,1.08395,0.5385829,0.3063426,1.625152,0
0,0,ConeBurst,Task,1.446661,1.083275,0.5379474,0.305444,1.626672,0
0,0,ConeBurst,Task,1.447054,1.083369,0.5373249,0.3046177,1.627635,0
0,0,ConeBurst,Task,1.447242,1.083239,0.5369036,0.3043169,1.628298,0

