option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt1,0.4862885,0.3389276,0.316047,0.7307104,0.7110784,0.3346794,10.76753
alt1,0.6096213,0.6819516,0.5555223,0.709495,0.5737405,0.527397,0.5575005
alt1,0.4734586,0.3626159,0.3221755,0.694885,0.6266925,0.3609242,0.7971361
alt1,0.4522269,0.3128685,0.3627606,0.6604575,0.5829427,0.3421053,0.7664844
alt1,0.6180874,0.7867908,0.5600631,0.6274183,0.5193853,0.5967796,2.209935
alt1,0.4182314,0.4294271,0.2980379,0.6200569,0.4508472,0.2927876,2.583304
alt1,0.6029085,0.7809607,0.5918321,0.5760703,0.4640934,0.6015857,3.750978
alt1,0.4452755,0.4149174,0.3403091,0.556411,0.5030438,0.4116964,2.465856
alt1,0.4032832,0.4707312,0.3106675,0.5261943,0.4044835,0.3043395,0
alt1,0.4252834,0.4348427,0.3696005,0.4288474,0.4369374,0.4561891,2.233542
alt1,0.4083971,0.3762799,0.3782781,0.4662128,0.3969808,0.4242342,14.90487
alt1,0.5973012,0.9002839,0.5956786,0.4606105,0.3419162,0.6880168,15.33981
alt1,0.3839358,0.5256541,0.3071067,0.435162,0.3156902,0.3360663,13.85657
alt1,0.4131055,0.4947033,0.3549893,0.4096951,0.3491384,0.4570014,1.980869
alt1,0.4033469,0.5088739,0.3815103,0.3302594,0.3145557,0.4815352,10.96594
alt1,0.7202429,1.202719,0.7261103,0.319083,0.2093683,1.143934,4.056289
alt1,0.3677753,0.6015669,0.3157595,0.3434889,0.2378884,0.3401728,1.245545
alt1,0.5927358,1.105019,0.5852227,0.3086663,0.2070412,0.7577295,7.401976
alt1,0.3863602,0.5872701,0.3226741,0.2859125,0.2174558,0.5184885,6.018958
alt1,0.3702928,0.7078825,0.2600751,0.2546546,0.1463001,0.4825519,1.800566

