option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt2,0.6108184,0.6578359,0.5490222,0.7284071,0.6108198,0.5080069,16.92954
alt2,0.4680211,0.3854591,0.3284391,0.645923,0.6450645,0.3352197,1.239874
alt2,0.6020913,0.7223045,0.4998995,0.6753269,0.5548518,0.5580733,1.541535
alt2,0.6051927,0.7170918,0.563195,0.680209,0.4806875,0.5847803,1.964417
alt2,0.4491576,0.3848477,0.3538368,0.5543768,0.5540842,0.3986426,1.398685
alt2,0.7000356,0.8893103,0.619483,0.6322559,0.3716523,0.9874763,17.29789
alt2,0.4439887,0.4414219,0.3499064,0.5244534,0.5217867,0.3823749,13.5167
alt2,0.5954458,0.8264853,0.5280364,0.5407503,0.4453776,0.6365791,2.434728
alt2,0.5993947,0.8328145,0.5896816,0.5314946,0.3799391,0.6630439,1.016113
alt2,0.5931296,0.8224342,0.5771757,0.454406,0.4217166,0.6899155,19.1175
alt2,0.7125989,1.065781,0.6339484,0.5025739,0.2783619,1.08233,9.203485
alt2,0.4204239,0.5088669,0.3521805,0.419339,0.3844212,0.4373115,6.640286
alt2,0.7167004,1.149263,0.6292381,0.4600677,0.2521608,1.092773,18.02752
alt2,0.5898684,0.9356508,0.6001994,0.3756743,0.3371344,0.7006833,20.89601
alt2,0.588816,1.01364,0.5467537,0.3708915,0.278366,0.7344295,8.105529
alt2,0.3838592,0.6163058,0.288606,0.3526067,0.2220235,0.4397541,7.876142
alt2,0.5873064,1.037093,0.5873206,0.3146808,0.2648876,0.7325504,0.8261597
alt2,0.3931996,0.6245893,0.3459987,0.2810093,0.2327793,0.4816217,12.60091
alt2,0.5558315,1.082366,0.491017,0.2424043,0.1960884,0.7672818,8.392257
alt2,0.5923269,1.18016,0.5373466,0.2547071,0.1506887,0.8387325,3.642513

