userID,stepNumber,algorithm,task,edgeCrossingWeight,nodeOverlappingWeight,edgeCrossingAngleWeight,angularResolutionWeight,edgeLengthWeight,cameraOffset
8,1,ConeBurst, Task2,1.036659,1.011839,0.9740363,0.9392958,1.038169,5
8,2,ConeBurst, Task2,1.069892,1.019391,0.9509718,0.8813269,1.078418,5
8,3,ConeBurst, Task2,1.090077,1.032819,0.9207703,0.8298801,1.126454,5
8,4,ConeBurst, Task2,1.135486,1.034062,0.8766988,0.7788511,1.174902,5
8,5,ConeBurst, Task2,1.154907,1.037429,0.8477995,0.7311307,1.228733,5
8,6,ConeBurst, Task2,1.187166,1.077975,0.7908631,0.7597877,1.184208,5
8,7,ConeBurst, Task2,1.224207,1.076768,0.7614658,0.7074379,1.230122,5
8,8,ConeBurst, Task2,1.265991,1.081391,0.7194618,0.6559436,1.277212,5
8,9,ConeBurst, Task2,1.282996,1.08013,0.6781849,0.614183,1.344506,5
8,10,ConeBurst, Task2,1.311011,1.076999,0.649966,0.5651438,1.396881,5
8,11,ConeBurst, Task2,1.368554,1.084981,0.6323531,0.5597661,1.354345,5
8,12,ConeBurst, Task2,1.413702,1.068996,0.5949939,0.511949,1.410359,5
8,13,ConeBurst, Task2,1.459614,1.123217,0.5606806,0.4909985,1.36549,5
8,14,ConeBurst, Task2,1.501424,1.114936,0.5222766,0.4421567,1.419208,5
8,15,ConeBurst, Task2,1.561918,1.093519,0.477407,0.3948094,1.472347,5
8,16,ConeBurst, Task2,1.617863,1.099116,0.46965,0.3857792,1.427593,5
8,17,ConeBurst, Task2,1.67978,1.065936,0.4237552,0.3389562,1.491573,5
8,18,ConeBurst, Task2,1.73273,1.020969,0.3912802,0.3058113,1.54921,5
8,19,ConeBurst, Task2,1.794003,0.9854164,0.3447863,0.2601556,1.615639,5
8,20,ConeBurst, Task2,1.839154,0.9424956,0.3094825,0.2306237,1.678244,5

