step,OverallGrade,edgeCrossValue,nodeOverlapValue,edgeCrossAngleValue,angularResValue,edgeLengthValue,passedTime
0,0.5841116,0.6791751,0.5203125,0.7200485,0.5468572,0.4541646,64.96968
1,0.4627671,0.4260414,0.2915078,0.7681133,0.6592013,0.1689718,11.0125
2,0.5183261,0.5310823,0.3541246,0.8269971,0.5790042,0.3004224,1.698514
3,0.4996931,0.4904849,0.4249745,0.7990134,0.5153917,0.2686011,3.995084
4,0.6177238,0.6952617,0.4995841,0.8012479,0.5080622,0.5844632,12.7983
5,0.6768729,0.6952614,0.5869631,0.8328795,0.3525721,0.9166884,1.268565
6,0.6098736,0.7451909,0.5817122,0.7444904,0.4031726,0.574802,4.492173
7,0.6793664,0.6633481,0.6462385,0.7538383,0.3670446,0.9663625,3.815493
8,0.5038279,0.490485,0.4829257,0.7990134,0.4547573,0.2919579,3.402759
9,0.5024898,0.4874613,0.4184696,0.7977684,0.4760287,0.3327211,2.521445
10,0.5219823,0.5011515,0.4987637,0.8414394,0.418559,0.3499977,4.790163
11,0.6473418,0.7131337,0.6212224,0.8816713,0.3259411,0.6947408,4.234913
12,0.5354164,0.5310822,0.4384401,0.9021788,0.4503365,0.3550446,1.963325
13,0.696416,0.6633478,0.6459985,0.8174993,0.3225152,1.032719,4.956545
14,0.5093418,0.4874611,0.4519469,0.8671396,0.380823,0.3593387,7.360281
15,0.5311258,0.5011515,0.5371302,0.9115594,0.3288676,0.3769206,0.9438367
16,0.7460256,0.729683,0.7237868,0.9251654,0.269166,1.082327,4.956867
17,0.6657716,0.7131339,0.702422,0.9720654,0.3281142,0.6131224,2.411101
18,0.7212131,0.6965158,0.6459984,0.9196869,0.2728975,1.070967,16.36089
19,0.6778749,0.8197098,0.654426,0.9926541,0.2519828,0.6706017,2.339563

