userID,stepNumber,algorithm,task,edgeCrossingWeight,nodeOverlappingWeight,edgeCrossingAngleWeight,angularResolutionWeight,edgeLengthWeight,cameraOffset
8,1,ConeBurst, Task1,1.00077,0.9945514,0.9839833,0.9598301,1.060865,3
8,2,ConeBurst, Task1,1.003274,0.997331,0.9702158,0.9136503,1.115529,3
8,3,ConeBurst, Task1,0.9893849,0.9996991,0.9511535,0.876667,1.183096,3
8,4,ConeBurst, Task1,1.044572,1.042291,0.9262302,0.848157,1.13875,3
8,5,ConeBurst, Task1,1.040091,1.038991,0.9059231,0.8094403,1.205555,3
8,6,ConeBurst, Task1,1.069674,1.084934,0.8870127,0.8071287,1.15125,3
8,7,ConeBurst, Task1,1.056636,1.081249,0.8667374,0.7714325,1.223945,3
8,8,ConeBurst, Task1,1.102009,1.132287,0.8339651,0.7220945,1.209643,3
8,9,ConeBurst, Task1,1.166249,1.130448,0.8258791,0.6804023,1.197021,3
8,10,ConeBurst, Task1,1.157851,1.123462,0.8049879,0.642583,1.271116,3
8,11,ConeBurst, Task1,1.149768,1.111929,0.7781667,0.6069627,1.353175,3
8,12,ConeBurst, Task1,1.147414,1.126412,0.8099651,0.6416756,1.274533,3
8,13,ConeBurst, Task1,1.133701,1.12084,0.7829852,0.6059611,1.356513,3
8,14,ConeBurst, Task1,1.177474,1.140104,0.7847469,0.5530366,1.344639,3
8,15,ConeBurst, Task1,1.164836,1.128631,0.7590698,0.5162345,1.431229,3
8,16,ConeBurst, Task1,1.234247,1.108288,0.7451269,0.5090389,1.403299,3
8,17,ConeBurst, Task1,1.231158,1.1257,0.777781,0.5415846,1.323776,3
8,18,ConeBurst, Task1,1.220073,1.111389,0.748247,0.5078818,1.412409,3
8,19,ConeBurst, Task1,1.273708,1.127106,0.7432916,0.4591921,1.396703,3
8,20,ConeBurst, Task1,1.261474,1.112448,0.7141447,0.4217164,1.490217,3

