step,OverallGrade,edgeCrossValue,nodeOverlapValue,edgeCrossAngleValue,angularResValue,edgeLengthValue,passedTime
0,0.6427829,0.7394044,0.5445656,0.7199267,0.4919457,0.7180723,38.40439
1,0.6365017,0.785459,0.6335618,0.6699666,0.7146579,0.378863,4.544451
2,0.6371958,0.7063636,0.5507304,0.687814,0.4473407,0.7937301,3.852612
3,0.6211809,0.6813805,0.5472216,0.6955443,0.4711387,0.7106193,10.21095
4,0.4905858,0.5028933,0.2816176,0.636133,0.870474,0.1618111,3.664954
5,0.639011,0.7282556,0.5465177,0.7043777,0.4377897,0.7781141,4.509766
6,0.4780953,0.5008383,0.2803496,0.6371225,0.8378893,0.1342766,6.094723
7,0.5316253,0.4173454,0.3582585,0.6127046,0.8224964,0.4473214,0.934179
8,0.6572011,0.8897747,0.6019706,0.6489274,0.3724959,0.7728371,0
9,0.5308481,0.4911202,0.3058356,0.6397284,0.8101276,0.4074285,1.490008
10,0.5213105,0.4363158,0.3894114,0.5766631,0.7792069,0.4249553,0.8841532
11,0.6266672,0.850315,0.6543158,0.5958683,0.6067052,0.4261316,1.266304
12,0.4802614,0.6034719,0.3661028,0.5654516,0.6963792,0.1699016,1.000286
13,0.5043418,0.5027613,0.275072,0.6334187,0.6852447,0.4252123,1.244459
14,0.5138341,0.5124736,0.3313219,0.6020973,0.6751062,0.4481714,0.5784773
15,0.4739333,0.6286167,0.3801838,0.5654515,0.6093317,0.1860827,2.142518
16,0.6430521,0.8904828,0.6882756,0.5326796,0.4955155,0.6083069,0.7566193
17,0.6594289,0.8689468,0.6926048,0.6444092,0.425092,0.6660917,0.6549367
18,0.7740145,1.116307,0.9137869,0.5894987,0.3809281,0.8695517,1.732081
19,0.6639769,0.9442747,0.7000419,0.5294095,0.4426658,0.7034925,0.7565467

