option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt2,0.6427829,0.7394044,0.5445656,0.7199267,0.4919457,0.7180723,38.40439
alt2,0.6467296,0.8280042,0.6640767,0.673408,0.7068115,0.3613478,4.544451
alt2,0.642913,0.7541031,0.5803878,0.6885015,0.4387168,0.7528557,3.852612
alt2,0.6411011,0.7546418,0.5904913,0.7137064,0.4673854,0.6792807,10.21095
alt2,0.5040687,0.5548236,0.2991677,0.6543311,0.8637352,0.1482858,3.664954
alt2,0.6384326,0.8096294,0.5590059,0.6804271,0.4314694,0.7116309,4.509766
alt2,0.4817692,0.5485849,0.2851815,0.6343899,0.8190069,0.1216828,6.094723
alt2,0.5232595,0.44944,0.3662116,0.6196827,0.7958091,0.3851537,0.934179
alt2,0.6374473,0.9375625,0.6157704,0.6197179,0.3541176,0.6600679,0
alt2,0.5177014,0.5292897,0.3108778,0.6315593,0.7736252,0.3431549,1.490008
alt2,0.5112472,0.4825175,0.3958289,0.5875171,0.7357563,0.3546162,0.8841532
alt2,0.6223551,0.9618483,0.668247,0.5685465,0.561843,0.3512907,1.266304
alt2,0.4730396,0.6742506,0.3634626,0.5521289,0.6368706,0.1384851,1.000286
alt2,0.47813,0.5595297,0.2727785,0.5774474,0.6278728,0.3530215,1.244459
alt2,0.4873685,0.5925446,0.3417794,0.5463552,0.5964245,0.3597389,0.5784773
alt2,0.4563871,0.7251898,0.3903662,0.4921286,0.534928,0.1393225,2.142518
alt2,0.6032543,1.025104,0.7099288,0.432677,0.4072384,0.4413238,0.7566193
alt2,0.5954857,1.003273,0.7042229,0.4694663,0.3462362,0.4542305,0.6549367
alt2,0.6922696,1.294595,0.9179385,0.4233479,0.271042,0.5544237,1.732081
alt2,0.5928953,1.137911,0.7199137,0.3796327,0.3032248,0.4237939,0.7565467

