UserID,StepNr,algorithm,task,edgeCrossingWeight,nodeOverlapWeight,edgeCrossAngleWeight,angularResWeight,edgeLengthWeight,cameraOffset
0,0,ConeBurst,Task,1.068053,1.060513,0.9433119,0.9862058,0.9419165,0
0,0,ConeBurst,Task,1.130352,1.087116,0.9232397,0.7076865,1.151606,0
0,0,ConeBurst,Task,1.087294,0.9904723,1.031198,0.9134878,0.9775481,0
0,0,ConeBurst,Task,1.139314,1.02763,0.9796649,0.915759,0.9376329,0
0,0,ConeBurst,Task,1.151405,1.046066,0.9591866,0.8073684,1.035975,0
0,0,ConeBurst,Task,1.192251,1.092504,0.9371474,0.8031827,0.9749144,0
0,0,ConeBurst,Task,1.207443,1.116965,0.9206718,0.8019027,0.9530177,0
0,0,ConeBurst,Task,1.222903,1.115819,0.9192303,0.756376,0.9856723,0
0,0,ConeBurst,Task,1.235146,1.133546,0.9112978,0.7610936,0.9589164,0
0,0,ConeBurst,Task,1.245269,1.147647,0.9049512,0.7607874,0.9413453,0
0,0,ConeBurst,Task,1.251609,1.148548,0.9033145,0.7408837,0.9556448,0
0,0,ConeBurst,Task,1.256374,1.15008,0.8978801,0.7309712,0.9646949,0
0,0,ConeBurst,Task,1.254709,1.148998,0.8971604,0.7224541,0.9766783,0
0,0,ConeBurst,Task,1.256431,1.150695,0.8951528,0.7217664,0.9759551,0
0,0,ConeBurst,Task,1.259972,1.153723,0.8934099,0.7174198,0.975475,0
0,0,ConeBurst,Task,1.261439,1.155364,0.8916677,0.7162248,0.9753045,0
0,0,ConeBurst,Task,1.263287,1.156354,0.8908868,0.7136879,0.9757845,0
0,0,ConeBurst,Task,1.264397,1.156971,0.889369,0.7132284,0.9760349,0
0,0,ConeBurst,Task,1.264721,1.157205,0.8890218,0.7132885,0.9757636,0
0,0,ConeBurst,Task,1.265685,1.157781,0.8886625,0.7123132,0.9755589,0

