userID,stepNumber,algorithm,task,edgeCrossingWeight,nodeOverlappingWeight,edgeCrossingAngleWeight,angularResolutionWeight,edgeLengthWeight,cameraOffset
9,1,ConeBurst, Task1,1.054166,1.048164,0.9548798,0.9890207,0.9537691,4
9,2,ConeBurst, Task1,1.067585,1.053851,0.9509495,0.9316857,0.9959285,4
9,3,ConeBurst, Task1,1.052143,1.025118,0.9748064,0.9920335,0.9558994,4
9,4,ConeBurst, Task1,1.103263,1.062319,0.9257467,0.9922585,0.9164131,4
9,5,ConeBurst, Task1,1.111738,1.073993,0.9176976,0.9362849,0.9602864,4
9,6,ConeBurst, Task1,1.1501,1.118959,0.8961399,0.9285911,0.90621,4
9,7,ConeBurst, Task1,1.184592,1.175529,0.8596807,0.9191757,0.8610223,4
9,8,ConeBurst, Task1,1.211764,1.176363,0.8594892,0.8555955,0.8967883,4
9,9,ConeBurst, Task1,1.239377,1.219784,0.8391458,0.8594482,0.8422455,4
9,10,ConeBurst, Task1,1.271774,1.2706,0.8150577,0.8498136,0.7927548,4
9,11,ConeBurst, Task1,1.300842,1.276614,0.8110256,0.7871475,0.8243712,4
9,12,ConeBurst, Task1,1.340743,1.290625,0.7811512,0.7316365,0.8558447,4
9,13,ConeBurst, Task1,1.335496,1.289161,0.7748908,0.6872064,0.9132466,4
9,14,ConeBurst, Task1,1.387493,1.341032,0.7259361,0.6625896,0.8829496,4
9,15,ConeBurst, Task1,1.442035,1.386157,0.6962629,0.614525,0.8610196,4
9,16,ConeBurst, Task1,1.496531,1.444044,0.649812,0.5752935,0.8343195,4
9,17,ConeBurst, Task1,1.55869,1.474323,0.6192437,0.5294231,0.8183207,4
9,18,ConeBurst, Task1,1.623598,1.506815,0.5745192,0.4980714,0.7969965,4
9,19,ConeBurst, Task1,1.687089,1.54258,0.5378153,0.4794979,0.7530178,4
9,20,ConeBurst, Task1,1.767513,1.575487,0.5030434,0.4370202,0.7169368,4

