step,OverallGrade,edgeCrossValue,nodeOverlapValue,edgeCrossAngleValue,angularResValue,edgeLengthValue,passedTime
0,0.5047221,0.5028933,0.2816176,0.7068144,0.870474,0.1618111,42.32348
1,0.5408971,0.4270611,0.2548632,0.7149906,0.9001417,0.4074286,3.178611
2,0.6181021,0.7394046,0.6126118,0.6553403,0.7004393,0.3827146,1.303718
3,0.4919286,0.4134564,0.3794975,0.7007331,0.8408586,0.1250975,8.907936
4,0.6067358,0.7394044,0.5234526,0.6309195,0.7137709,0.4261317,11.98428
5,0.5385185,0.4270613,0.2676061,0.7149906,0.8551347,0.4278001,3.35371
6,0.6407736,0.7531049,0.6336252,0.6589367,0.4475818,0.7106193,11.01408
7,0.6381468,0.8257639,0.7326967,0.5710177,0.6842926,0.3769629,2.81607
8,0.5248005,0.481813,0.243333,0.6706786,0.8222936,0.4058845,4.402493
9,0.6553108,0.8503147,0.6534786,0.6119377,0.442751,0.7180721,3.009476
10,0.6468804,0.8764502,0.7404733,0.5691882,0.7124499,0.3358408,0.7705731
11,0.5156716,0.5290887,0.4227031,0.6299993,0.510708,0.4858587,1.44375
12,0.6915267,1.016039,0.8190224,0.5906264,0.5359525,0.4959928,0
13,0.7096936,0.9568338,0.7919486,0.6263423,0.4081373,0.7652056,0.8782613
14,0.6148286,0.8093788,0.6067028,0.5647034,0.4742848,0.6190732,0.6301323
15,0.6471675,0.8431028,0.6300377,0.5538262,0.4004511,0.8084196,1.973657
16,0.5253,0.4932267,0.4361407,0.576663,0.6060498,0.5144197,0.6551662
17,0.4375327,0.544003,0.3607878,0.6228352,0.3252497,0.3347879,0.8605441
18,0.5245724,0.586555,0.3173907,0.5961587,0.6395618,0.4831958,0.6441402
19,0.5408568,0.531167,0.4672937,0.5406216,0.6060498,0.5591518,0.5031215

