UserID,StepNr,algorithm,task,edgeCrossingWeight,nodeOverlapWeight,edgeCrossAngleWeight,angularResWeight,edgeLengthWeight,cameraOffset
0,0,ConeBurst,Task,1.067916,1.234652,0.9780906,0.958937,0.7604037,0
0,0,ConeBurst,Task,1.102126,1.391483,0.9781969,0.9331093,0.5950852,0
0,0,ConeBurst,Task,1.133178,1.526098,0.9653363,0.8692744,0.5061137,0
0,0,ConeBurst,Task,1.136735,1.676443,0.9124669,0.8207693,0.453586,0
0,0,ConeBurst,Task,1.108977,1.657361,0.9292342,0.8565741,0.4478538,0
0,0,ConeBurst,Task,1.12131,1.71183,0.9235891,0.8302211,0.4130497,0
0,0,ConeBurst,Task,1.12854,1.759337,0.904247,0.8081514,0.3997252,0
0,0,ConeBurst,Task,1.131644,1.80044,0.8888701,0.7945777,0.3844688,0
0,0,ConeBurst,Task,1.127854,1.802982,0.8918516,0.7947579,0.3825539,0
0,0,ConeBurst,Task,1.1306,1.800992,0.8881815,0.7951838,0.3850417,0
0,0,ConeBurst,Task,1.1343,1.816749,0.8830495,0.7864209,0.3794813,0
0,0,ConeBurst,Task,1.131455,1.818362,0.884297,0.7862286,0.3796572,0
0,0,ConeBurst,Task,1.131784,1.828902,0.8800927,0.7822786,0.3769422,0
0,0,ConeBurst,Task,1.131261,1.828896,0.8794792,0.7824556,0.377908,0
0,0,ConeBurst,Task,1.132109,1.833685,0.8775801,0.7806344,0.3759917,0
0,0,ConeBurst,Task,1.132456,1.837602,0.8762315,0.7786528,0.3750576,0
0,0,ConeBurst,Task,1.133055,1.840118,0.8751177,0.7776235,0.3740856,0
0,0,ConeBurst,Task,1.132693,1.842299,0.8744535,0.7770302,0.3735247,0
0,0,ConeBurst,Task,1.133145,1.844158,0.8732597,0.7761578,0.3732792,0
0,0,ConeBurst,Task,1.133151,1.845722,0.8725677,0.775544,0.3730154,0

