option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt1,0.579977,0.430008,0.4541531,0.6978735,0.5085882,0.8092624,19.38799
alt1,0.5001109,0.3675428,0.5551705,0.669004,0.490353,0.4184844,4.687072
alt1,0.4654679,0.3423156,0.4402058,0.6835332,0.4798803,0.3814045,5.99862
alt1,0.4890285,0.3201458,0.5242899,0.7641025,0.4935527,0.3430516,3.767246
alt1,0.5931671,0.6100295,0.8384461,0.6911589,0.4960468,0.3301541,0
alt1,0.5443967,0.3984964,0.6826679,0.6646193,0.5529489,0.4232509,4.519629
alt1,0.4926499,0.3720351,0.4774505,0.7141314,0.5122964,0.3873362,0
alt1,0.5029364,0.3771563,0.6916421,0.6571184,0.4676556,0.3211094,10.60661
alt1,0.6357785,0.6081304,1.085734,0.6544119,0.4607469,0.36987,0.9994001
alt1,0.6207777,0.4682141,1.114823,0.738228,0.4935769,0.289047,4.745603
alt1,0.4834038,0.2905549,0.5318279,0.6438236,0.496807,0.4540052,0.7555559
alt1,0.4834371,0.3779474,0.5646687,0.6605989,0.4738115,0.3401591,0
alt1,0.4409709,0.2109308,0.5094491,0.6876031,0.4539169,0.3429544,3.808244
alt1,0.4650737,0.3525333,0.5929317,0.6549764,0.4277571,0.2971698,10.16152
alt1,0.5309502,0.314913,0.8766853,0.619678,0.4555824,0.3878926,3.864852
alt1,0.5469416,0.3723899,0.9586347,0.5768992,0.4738562,0.3529283,14.42521
alt1,0.5360842,0.3399864,1.005381,0.6200234,0.4137941,0.3012356,9.849707
alt1,0.4555359,0.3386601,0.6941476,0.5759917,0.3905164,0.2783634,1.255063
alt1,0.4502117,0.2807861,0.6781238,0.6269567,0.3945672,0.2706247,12.25704
alt1,0.4660543,0.30237,0.6876307,0.5577471,0.382864,0.3996594,10.90646

