option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt2,0.5060887,0.3623563,0.4729555,0.6924229,0.5298983,0.4728106,16.73824
alt2,0.5790485,0.4361629,0.4963446,0.7249599,0.502397,0.7353782,5.49773
alt2,0.5701467,0.404918,0.4429553,0.6880123,0.5324,0.7824476,1.7612
alt2,0.5706643,0.4116612,0.4590785,0.7529642,0.5820508,0.6475669,8.74066
alt2,0.5361723,0.4146888,0.6098763,0.6852393,0.502547,0.46851,4.249199
alt2,0.494399,0.2848598,0.4534801,0.6819727,0.5298493,0.5218333,8.567768
alt2,0.5551664,0.404825,0.7488568,0.7048665,0.4966176,0.4206661,4.12019
alt2,0.5042501,0.3469479,0.4407013,0.7181427,0.4885221,0.5269365,17.5158
alt2,0.4397976,0.2266984,0.475578,0.6856382,0.4647978,0.3462756,3.331191
alt2,0.4350289,0.2150038,0.4749994,0.7052439,0.4687716,0.3111257,0.9969286
alt2,0.5442439,0.4064635,0.8006124,0.6274409,0.5184661,0.3682366,3.310072
alt2,0.6188987,0.5415919,1.110172,0.6708308,0.4768471,0.2950515,0
alt2,0.5548844,0.3846447,0.8091438,0.7145921,0.5115442,0.354497,1.38923
alt2,0.6466103,0.4581018,1.324902,0.7154024,0.4491057,0.2855397,9.494674
alt2,0.4656982,0.2896935,0.5476288,0.7067825,0.4510354,0.3333509,1.499871
alt2,0.4790882,0.3422272,0.6408778,0.6200197,0.4492934,0.3430227,9.818829
alt2,0.4731601,0.2644549,0.6714057,0.5759514,0.437571,0.4164172,3.532349
alt2,0.5608699,0.3685084,1.117064,0.5761787,0.4055678,0.3370307,2.420813
alt2,0.5501589,0.3610503,1.062446,0.5908529,0.4372562,0.2991886,10.76002
alt2,0.5458642,0.4271275,1.145399,0.5526658,0.3590363,0.2450918,17.77608

