option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
chosenOption,0.5946772,0.5192502,0.7619695,0.7237517,0.527704,0.4407108,18.59458
chosenOption,0.5984679,0.5266824,0.79559,0.7746367,0.5358831,0.3595472,5.209191
chosenOption,0.5903185,0.5332422,0.7525759,0.7633749,0.4803284,0.4220709,5.679391
chosenOption,0.6027225,0.4916074,0.9016687,0.7352202,0.51281,0.3723063,7.540572
chosenOption,0.4151179,0.2720537,0.493497,0.5907143,0.476692,0.2426327,3.03176
chosenOption,0.6089115,0.5247855,0.8927234,0.7799596,0.5405009,0.3065879,5.708223
chosenOption,0.6527696,0.5955192,1.013419,0.7528901,0.5148967,0.3871232,4.508377
chosenOption,0.6128603,0.5404583,0.996221,0.707611,0.4989224,0.3210886,8.79444
chosenOption,0.5322937,0.3799136,0.7969311,0.6998035,0.4627154,0.3221051,11.3513
chosenOption,0.5183403,0.3603153,0.7547932,0.6533161,0.4751879,0.3480892,5.530747
chosenOption,0.6593457,0.5979297,1.13607,0.7109382,0.4940861,0.3577047,20.94567
chosenOption,0.5324095,0.3779474,0.8401682,0.6789669,0.4528196,0.3121455,5.219841
chosenOption,0.6218653,0.4593442,1.16306,0.7064131,0.4800194,0.3004892,7.950415
chosenOption,0.5594039,0.3836044,0.9541815,0.655189,0.4442438,0.3598007,15.3914
chosenOption,0.6242502,0.4905558,1.190066,0.6949781,0.4762961,0.2693547,5.523937
chosenOption,0.6712375,0.5478055,1.360303,0.6536706,0.4515739,0.3428341,10.56274
chosenOption,0.6297516,0.4871944,1.32848,0.6125936,0.4357508,0.2847391,12.07533
chosenOption,0.6361355,0.4400742,1.443719,0.6039194,0.4247319,0.2682326,6.418439
chosenOption,0.6589421,0.5311245,1.527156,0.5426443,0.3846162,0.3091692,11.55464
chosenOption,0.6901805,0.5261475,1.686782,0.5470345,0.3632826,0.327656,15.29538

