userID,stepNumber,algorithm,task,edgeCrossingWeight,nodeOverlappingWeight,edgeCrossingAngleWeight,angularResolutionWeight,edgeLengthWeight,cameraOffset
10,1,ConeBurst, Task1,1.022619,1.026377,1.006182,1.016195,0.928627,4
10,2,ConeBurst, Task1,1.06654,1.035555,1.001813,1.022445,0.8736476,4
10,3,ConeBurst, Task1,1.100341,1.057743,0.9940252,1.036193,0.8116981,4
10,4,ConeBurst, Task1,1.155579,1.077124,0.9616008,0.9906828,0.8150137,4
10,5,ConeBurst, Task1,1.203139,1.099588,0.9463062,0.9875008,0.7634656,4
10,6,ConeBurst, Task1,1.208416,1.104883,0.9264436,0.9424756,0.8177822,4
10,7,ConeBurst, Task1,1.18621,1.104698,0.9413176,0.8962867,0.8714879,4
10,8,ConeBurst, Task1,1.249801,1.109244,0.9083741,0.8555908,0.8769903,4
10,9,ConeBurst, Task1,1.275964,1.119689,0.8799099,0.8018038,0.9226328,4
10,10,ConeBurst, Task1,1.324192,1.130813,0.8707911,0.802738,0.8714662,4
10,11,ConeBurst, Task1,1.392445,1.142508,0.8353274,0.7627365,0.8669833,4
10,12,ConeBurst, Task1,1.43416,1.14957,0.7974575,0.7086428,0.9101696,4
10,13,ConeBurst, Task1,1.457703,1.153183,0.7661122,0.6603472,0.9626544,4
10,14,ConeBurst, Task1,1.534524,1.158802,0.7288512,0.6217747,0.9560479,4
10,15,ConeBurst, Task1,1.531912,1.200099,0.7440948,0.6243692,0.8995247,4
10,16,ConeBurst, Task1,1.45941,1.185554,0.7820369,0.6552231,0.9177759,4
10,17,ConeBurst, Task1,1.426952,1.183391,0.7844754,0.62536,0.9798213,4
10,18,ConeBurst, Task1,1.453487,1.18029,0.7566725,0.5769258,1.032624,4
10,19,ConeBurst, Task1,1.418095,1.168364,0.7590055,0.560643,1.093892,4
10,20,ConeBurst, Task1,1.490693,1.171102,0.7199189,0.5279367,1.09035,4

