step,OverallGrade,edgeCrossValue,nodeOverlapValue,edgeCrossAngleValue,angularResValue,edgeLengthValue,passedTime
0,0.614564,0.5871422,0.4990371,0.7307121,0.4970179,0.7589106,1.321123
1,0.4801741,0.3657727,0.3654009,0.7249939,0.6231303,0.3215725,7.157146
2,0.45375,0.3840614,0.2766947,0.7053337,0.6336904,0.2689695,4.379679
3,0.5693056,0.5174895,0.425714,0.7699732,0.5777295,0.5556217,8.553185
4,0.5146068,0.4206385,0.4019408,0.7595177,0.6854432,0.3054939,8.100075
5,0.6523955,0.808314,0.6324521,0.8508683,0.7668029,0.2035404,5.546221
6,0.5416116,0.5427012,0.373134,0.7834526,0.7333022,0.2754678,3.479578
7,0.6200534,0.609409,0.4927177,0.8453321,0.5397221,0.6130863,7.496417
8,0.5207897,0.3963346,0.3506826,0.872668,0.6043317,0.3799315,5.002128
9,0.7144629,0.7632852,0.6237962,0.8403188,0.4721669,0.8727471,6.990577
10,0.6364089,0.6351008,0.5068021,0.8049721,0.5252088,0.709961,3.413674
11,0.6422849,0.8219991,0.5828291,0.7900332,0.6862524,0.3303109,7.31188
12,0.5267983,0.4368921,0.3133566,0.8073125,0.6461337,0.4302967,6.718586
13,0.6777019,0.7056678,0.5676183,0.8399708,0.4726879,0.8025646,3.119803
14,0.5445702,0.4670223,0.3365681,0.8424132,0.6121268,0.4647205,4.211275
15,0.8419284,1.009392,0.8635879,0.8930433,0.536007,0.907612,9.412921
16,0.8070523,1.116333,0.7367077,0.8660713,0.5431569,0.7729926,3.610425
17,0.5911772,0.4995919,0.4682354,0.8861265,0.6174024,0.4845299,12.22826
18,0.8660933,1.153544,0.8559437,0.9548844,0.4443806,0.9217138,10.59983
19,0.6211144,0.7009891,0.470473,0.9971213,0.5237871,0.4132018,5.696948

