option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
chosenOption,0.5572606,0.5871422,0.4946337,0.7474251,0.656471,0.3006308,7.130788
chosenOption,0.5673978,0.6888307,0.5031966,0.7214147,0.6472371,0.2763098,6.060968
chosenOption,0.5858151,0.7184158,0.5695117,0.7412267,0.7127399,0.1871816,11.59095
chosenOption,0.6475867,0.8188982,0.6243919,0.7030956,0.5755799,0.5159679,6.856104
chosenOption,0.5969529,0.7525372,0.6029279,0.7037603,0.6156317,0.3099074,4.857358
chosenOption,0.6063229,0.7064137,0.5390894,0.6849851,0.5404257,0.5607008,13.03845
chosenOption,0.562184,0.5908788,0.4908995,0.7017822,0.419044,0.6083159,15.28205
chosenOption,0.6853945,0.9426163,0.6521096,0.7001404,0.5318078,0.6002985,10.73354
chosenOption,0.5971016,0.7599081,0.5837064,0.6517115,0.3949897,0.5951924,8.36166
chosenOption,0.564904,0.8594832,0.5489439,0.6308799,0.5106865,0.2745262,6.086121
chosenOption,0.6537619,0.9854931,0.6675251,0.6159295,0.4459015,0.5539604,7.085452
chosenOption,0.6039129,0.9067896,0.5752246,0.5759131,0.3911664,0.5704709,7.997238
chosenOption,0.6078298,0.842056,0.5635939,0.5772407,0.3878162,0.6684425,6.52998
chosenOption,0.6572412,1.084855,0.6807303,0.5418878,0.3668069,0.6119255,9.434546
chosenOption,0.5246634,0.7792942,0.5482521,0.5514746,0.348514,0.3957823,10.53575
chosenOption,0.413114,0.48572,0.3507116,0.5411232,0.3773262,0.310689,14.04577
chosenOption,0.5613532,0.7136076,0.5267415,0.5923939,0.2913256,0.6826972,0.799859
chosenOption,0.6013697,0.8676205,0.6227238,0.5628207,0.288702,0.6649814,8.033795
chosenOption,0.5665872,0.7107116,0.524403,0.5731804,0.256513,0.768128,12.51152
chosenOption,0.6934528,1.126883,0.6896917,0.564539,0.332655,0.753495,2.099566

