option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt2,0.4497167,0.3995152,0.279774,0.6763493,0.6673133,0.2256317,8.374209
alt2,0.6140145,0.6004226,0.5031966,0.7283262,0.5561292,0.6819979,3.168142
alt2,0.607137,0.6044139,0.507696,0.7357997,0.5381898,0.6495855,11.25018
alt2,0.5019303,0.4586213,0.4131303,0.7105832,0.6994006,0.227916,6.697211
alt2,0.6059154,0.678489,0.5375249,0.7026533,0.4923871,0.6185225,4.882874
alt2,0.4816733,0.4602128,0.3248051,0.7124916,0.6250725,0.2857844,3.676225
alt2,0.6493316,0.8139825,0.6639299,0.6579587,0.5793704,0.5314164,2.776639
alt2,0.4757613,0.4739089,0.4355375,0.6297239,0.5844588,0.2551776,1.754437
alt2,0.5573485,0.7338107,0.5486696,0.6789415,0.5616705,0.2636503,4.76438
alt2,0.4225447,0.4667131,0.309812,0.5910766,0.4839003,0.2612211,4.65322
alt2,0.4805208,0.5519221,0.4416696,0.6224888,0.5418254,0.2446983,3.343198
alt2,0.461275,0.5326243,0.3374829,0.6289337,0.4828002,0.3245337,4.308578
alt2,0.5236866,0.8127462,0.5153872,0.5543822,0.4624054,0.2735125,8.11281
alt2,0.4643308,0.6075697,0.4504068,0.5476587,0.4457156,0.270303,5.148565
alt2,0.666399,1.104945,0.672014,0.5200845,0.2874924,0.7474591,8.297129
alt2,0.5202395,0.8681428,0.5380408,0.5172852,0.407415,0.2703136,4.339784
alt2,0.4532995,0.5338125,0.4332023,0.5798363,0.4886763,0.2309701,2.343569
alt2,0.5429202,0.837824,0.585345,0.5863366,0.4105307,0.2945645,5.648684
alt2,0.4574152,0.6058124,0.4609945,0.5409107,0.3894085,0.2899496,6.42413
alt2,0.5347874,0.6413353,0.4960327,0.5531273,0.2350377,0.7484038,5.342185

