step,OverallGrade,edgeCrossValue,nodeOverlapValue,edgeCrossAngleValue,angularResValue,edgeLengthValue,passedTime
0,0.5798571,0.6354889,0.4599112,0.7205344,0.5706093,0.5127416,1.491948
1,0.5215132,0.4080478,0.3150345,0.7171956,0.6455,0.5217878,2.32099
2,0.5188393,0.4877032,0.3189541,0.6429761,0.6139941,0.5305689,1.954614
3,0.5316356,0.4469096,0.3450378,0.7171956,0.5775527,0.5714822,1.256993
4,0.4841806,0.4289232,0.2824282,0.625788,0.5682378,0.5155259,3.342038
5,0.6350767,0.7943614,0.5927038,0.7134213,0.4264979,0.6483991,2.098705
6,0.5432755,0.5763766,0.3769455,0.6826122,0.4707506,0.6096926,1.629336
7,0.6614342,0.8579102,0.6114804,0.7372501,0.3289076,0.7716225,2.067968
8,0.5720402,0.5440636,0.4200461,0.7926899,0.4076842,0.6957173,0.5159737
9,0.541264,0.533166,0.3611866,0.7109252,0.3887446,0.7122975,2.262126
10,0.7310711,1.021282,0.7112451,0.8295655,0.2911045,0.8021585,1.002873
11,0.6986713,1.007938,0.6554108,0.7574454,0.2265553,0.8460072,1.869073
12,0.7315664,1.016782,0.7247173,0.7741124,0.2277053,0.914515,0.5418417
13,0.7333535,1.048556,0.758853,0.7565612,0.2567741,0.8460233,1.419578
14,0.7492,1.080331,0.7468613,0.7097868,0.2351009,0.9739203,0.4749789
15,0.6188078,0.698734,0.5847709,0.7134996,0.1999698,0.8970645,0.6211213
16,0.6381599,0.6618609,0.6063722,0.7800353,0.1873414,0.9551898,0.995514
17,0.6158938,0.680246,0.460824,0.817564,0.2120423,0.9087929,0.4040359
18,0.808279,1.207428,0.791177,0.8803618,0.1567634,1.005665,1.069301
19,0.6239184,0.7170162,0.4857335,0.8175639,0.1413615,0.9579167,0

