option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
chosenOption,0.6758679,0.8004939,0.6351246,0.713768,0.5255319,0.7044207,4.254701
chosenOption,0.6842944,0.8704978,0.6585948,0.6984736,0.4632968,0.7306087,7.096554
chosenOption,0.6883124,0.908767,0.6813978,0.6719534,0.4595956,0.7198481,0.5447274
chosenOption,0.6827911,0.902578,0.6985207,0.6402878,0.4366836,0.7358851,2.41044
chosenOption,0.6773158,0.9860644,0.6421711,0.6088697,0.4201087,0.7293653,2.087941
chosenOption,0.6961761,1.033332,0.7277433,0.5965267,0.3618592,0.7614194,2.38982
chosenOption,0.6991583,1.078737,0.7505613,0.5692559,0.3558767,0.7413605,3.475318
chosenOption,0.6690708,1.049087,0.7166044,0.5620921,0.2939124,0.7236583,3.333447
chosenOption,0.6943447,1.118345,0.785111,0.5102667,0.3102942,0.7477066,3.013699
chosenOption,0.7079067,1.225132,0.8032162,0.4862829,0.2698268,0.7550753,0.8440945
chosenOption,0.7104127,1.283476,0.8277581,0.4577175,0.2612482,0.7218636,2.02029
chosenOption,0.6940637,1.34671,0.7431828,0.4213609,0.250714,0.7083506,4.977422
chosenOption,0.684028,1.387352,0.7594309,0.3950423,0.2364257,0.6418887,2.421305
chosenOption,0.7009127,1.496755,0.7488971,0.3704737,0.2136593,0.6747788,4.141792
chosenOption,0.6909386,1.541185,0.7588382,0.3438072,0.1989691,0.6118938,3.846616
chosenOption,0.7289676,1.654802,0.8374812,0.3274603,0.1627808,0.6623139,1.965599
chosenOption,0.7139291,1.737664,0.7916606,0.3074887,0.1661353,0.5666971,1.649431
chosenOption,0.735516,1.81808,0.840995,0.2788913,0.1389907,0.6006225,1.134176
chosenOption,0.7052535,1.85814,0.7534791,0.2503474,0.1304221,0.5338795,1.358259
chosenOption,0.6923578,1.895992,0.7296598,0.2225322,0.1153923,0.498213,1.97845

