UserID,StepNr,algorithm,task,edgeCrossingWeight,nodeOverlapWeight,edgeCrossAngleWeight,angularResWeight,edgeLengthWeight,cameraOffset
0,0,ConeBurst,Task,1.119352,1.118575,0.8825033,0.8023914,1.077178,0
0,0,ConeBurst,Task,1.25547,1.194759,0.7781165,0.651965,1.119689,0
0,0,ConeBurst,Task,1.342763,1.26309,0.7167675,0.5578752,1.119504,0
0,0,ConeBurst,Task,1.404226,1.304369,0.661501,0.4982848,1.131619,0
0,0,ConeBurst,Task,1.47033,1.310563,0.6260898,0.4528256,1.140192,0
0,0,ConeBurst,Task,1.514567,1.330955,0.5962406,0.4170836,1.141154,0
0,0,ConeBurst,Task,1.541821,1.349419,0.5771999,0.3951361,1.136424,0
0,0,ConeBurst,Task,1.558087,1.360211,0.5668685,0.3798882,1.134945,0
0,0,ConeBurst,Task,1.572488,1.368337,0.5547167,0.3689266,1.135532,0
0,0,ConeBurst,Task,1.586473,1.375779,0.5464122,0.3588179,1.132518,0
0,0,ConeBurst,Task,1.595879,1.379118,0.5402068,0.3538176,1.130978,0
0,0,ConeBurst,Task,1.604915,1.379915,0.5361201,0.3501271,1.128923,0
0,0,ConeBurst,Task,1.612418,1.3804,0.5330784,0.3481176,1.125985,0
0,0,ConeBurst,Task,1.617653,1.38029,0.530359,0.3458465,1.125852,0
0,0,ConeBurst,Task,1.62171,1.381098,0.5288917,0.3442537,1.124047,0
0,0,ConeBurst,Task,1.623884,1.381884,0.5275574,0.343072,1.123603,0
0,0,ConeBurst,Task,1.626352,1.382142,0.5266762,0.3424289,1.122401,0
0,0,ConeBurst,Task,1.627787,1.382752,0.5257779,0.3415593,1.122123,0
0,0,ConeBurst,Task,1.62904,1.383063,0.5252207,0.341014,1.121662,0
0,0,ConeBurst,Task,1.63001,1.383358,0.5248305,0.3406171,1.121185,0

