userID,stepNumber,algorithm,task,edgeCrossingWeight,nodeOverlappingWeight,edgeCrossingAngleWeight,angularResolutionWeight,edgeLengthWeight,cameraOffset
13,1,ConeBurst, Task2,1.037196,1.036954,0.9633822,0.9384155,1.024053,4
13,2,ConeBurst, Task2,1.082794,1.063805,0.9284578,0.884818,1.040125,4
13,3,ConeBurst, Task2,1.127526,1.099817,0.897053,0.8309363,1.044667,4
13,4,ConeBurst, Task2,1.174893,1.133448,0.8551382,0.7791901,1.05733,4
13,5,ConeBurst, Task2,1.231212,1.145828,0.8227702,0.7329518,1.067238,4
13,6,ConeBurst, Task2,1.285312,1.171784,0.7865576,0.6851372,1.071209,4
13,7,ConeBurst, Task2,1.34158,1.205432,0.7487997,0.6381186,1.06607,4
13,8,ConeBurst, Task2,1.397069,1.236153,0.7148914,0.5904382,1.061449,4
13,9,ConeBurst, Task2,1.459742,1.264659,0.6707144,0.5465387,1.058346,4
13,10,ConeBurst, Task2,1.529259,1.292304,0.6324417,0.5029576,1.043038,4
13,11,ConeBurst, Task2,1.604601,1.311736,0.5917881,0.465008,1.026866,4
13,12,ConeBurst, Task2,1.692762,1.31925,0.5542838,0.4277845,1.005919,4
13,13,ConeBurst, Task2,1.78338,1.321822,0.5203186,0.3962813,0.9781983,4
13,14,ConeBurst, Task2,1.880459,1.31822,0.4823958,0.3600113,0.9589137,4
13,15,ConeBurst, Task2,1.971692,1.318609,0.4516555,0.3297153,0.9283276,4
13,16,ConeBurst, Task2,2.070422,1.320909,0.4144128,0.2947579,0.8994983,4
13,17,ConeBurst, Task2,2.166238,1.31297,0.3853523,0.2675863,0.8678534,4
13,18,ConeBurst, Task2,2.267188,1.308911,0.3512624,0.2359835,0.8366554,4
13,19,ConeBurst, Task2,2.368527,1.298107,0.3212652,0.2080161,0.8040844,4
13,20,ConeBurst, Task2,2.469311,1.285649,0.2931385,0.1819835,0.7699183,4

