option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt1,0.5798571,0.6354889,0.4599112,0.7205344,0.5706093,0.5127416,1.491948
alt1,0.5176026,0.403072,0.3111203,0.7272984,0.6376287,0.5088937,2.32099
alt1,0.5114332,0.4800746,0.308459,0.6633069,0.6036367,0.5016891,1.954614
alt1,0.5058237,0.4381759,0.3299813,0.6772237,0.5645994,0.519138,1.256993
alt1,0.4577999,0.419949,0.2667647,0.5945947,0.5534566,0.4542342,3.342038
alt1,0.5828013,0.7824218,0.5433093,0.6178756,0.4168033,0.5535969,2.098705
alt1,0.4875903,0.5698645,0.3397683,0.5651725,0.4607554,0.5023909,1.629336
alt1,0.5765684,0.8525593,0.5459986,0.5520526,0.3228955,0.609336,2.067968
alt1,0.4764356,0.5429246,0.3708866,0.5397021,0.4011873,0.5274775,0.5159737
alt1,0.446959,0.5367481,0.3150192,0.4768278,0.3862982,0.5199015,2.262126
alt1,0.6008497,1.041203,0.6127632,0.4996684,0.2928265,0.5577879,1.002873
alt1,0.5639192,1.043445,0.5546623,0.4269021,0.2341112,0.5604752,1.869073
alt1,0.5746699,1.075732,0.5975525,0.4086457,0.216464,0.5749554,0.5418417
alt1,0.5687662,1.133318,0.6079207,0.3749075,0.2261218,0.501563,1.419578
alt1,0.5754995,1.195011,0.5791342,0.3423982,0.2115975,0.5493565,0.4749789
alt1,0.439806,0.7872509,0.4406198,0.3069105,0.1883804,0.4758687,0.6211213
alt1,0.4323083,0.7612957,0.4449794,0.2938696,0.184068,0.4773289,0.995514
alt1,0.4025987,0.7965273,0.3270532,0.2739567,0.1891322,0.426324,0.4040359
alt1,0.5691063,1.440773,0.5450425,0.2689026,0.1479744,0.4428396,1.069301
alt1,0.3929362,0.8709092,0.323351,0.2283955,0.1470275,0.3949981,0

