option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt1,0.4731269,0.3700395,0.5579787,0.7510347,0.5101498,0.1764315,21.06784
alt1,0.4711826,0.3338602,0.5798922,0.6811507,0.5454894,0.2155204,3.621428
alt1,0.4808507,0.3054359,0.5366791,0.6722116,0.4075038,0.4824232,4.643066
alt1,0.5575877,0.4543842,0.7742199,0.7203522,0.4068822,0.4320998,0
alt1,0.4734536,0.3487955,0.6224637,0.6970637,0.4949442,0.204001,0
alt1,0.4758008,0.383009,0.6755807,0.7181809,0.4357081,0.1665254,2.309061
alt1,0.562504,0.4543315,0.8666435,0.7018916,0.3837754,0.4058778,6.282266
alt1,0.5697003,0.3458233,0.9276372,0.7069496,0.4595847,0.4085069,0.6418
alt1,0.4618442,0.2671569,0.5648232,0.6659286,0.4360816,0.3752305,0.5776465
alt1,0.4827885,0.3568332,0.7284716,0.668493,0.4935493,0.1665954,1.999761
alt1,0.4922381,0.355671,0.8626703,0.6325131,0.4497755,0.1605604,2.041173
alt1,0.4690503,0.383802,0.6586429,0.6561899,0.394991,0.2516257,0
alt1,0.5821136,0.3294168,1.073344,0.7140675,0.4568069,0.3369325,0.7444971
alt1,0.6213159,0.507716,1.115513,0.74235,0.4299808,0.3110194,1.318849
alt1,0.4891028,0.2849231,0.6879424,0.6897318,0.4203604,0.3625562,1.220572
alt1,0.4759924,0.3408563,0.6162755,0.6917772,0.4448935,0.28616,1.773781
alt1,0.602149,0.4923763,1.122435,0.6863031,0.4167658,0.2928648,0
alt1,0.5101192,0.2583959,0.8902231,0.6992971,0.4645093,0.2381705,0
alt1,0.477522,0.2620996,0.5993242,0.7423839,0.4833593,0.3004429,5.732685
alt1,0.6012579,0.3865479,1.080113,0.7464219,0.4970365,0.2961702,0

