option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt2,0.4880491,0.2788753,0.5133256,0.6860604,0.4665444,0.49544,56.67573
alt2,0.4789098,0.2269744,0.5303465,0.6756077,0.4652149,0.4964052,2.25469
alt2,0.4709565,0.3355025,0.6378147,0.6515376,0.5041226,0.2258051,3.290991
alt2,0.5103106,0.2817934,0.6229538,0.7002705,0.4495937,0.4969417,1.077736
alt2,0.4869768,0.2887873,0.5845992,0.673945,0.4145798,0.4729726,1.266874
alt2,0.4804859,0.3173862,0.589214,0.6747003,0.3772587,0.4438702,2.656182
alt2,0.4777432,0.2313585,0.6377411,0.6580137,0.3865061,0.4750964,3.668593
alt2,0.4803544,0.3458233,0.573355,0.6685351,0.3812986,0.4327599,0.6756783
alt2,0.5842553,0.4746549,0.8754745,0.7777947,0.4194251,0.3739272,1.620589
alt2,0.4611394,0.2681349,0.5841041,0.6568863,0.4454429,0.3511288,2.329068
alt2,0.4711319,0.355671,0.6112882,0.6485054,0.4337634,0.3064311,2.323864
alt2,0.598269,0.518596,1.103481,0.656905,0.3838234,0.32854,0.7882719
alt2,0.4829025,0.2998955,0.7243478,0.6684469,0.3727964,0.3490258,1.021329
alt2,0.5058528,0.3113708,0.8645048,0.6697279,0.4429044,0.2407563,1.13498
alt2,0.464689,0.3441283,0.6486767,0.733788,0.4734591,0.1233932,4.788528
alt2,0.6020577,0.4120593,1.005355,0.7897784,0.4462236,0.3568728,7.798954
alt2,0.4746207,0.3643973,0.6699559,0.6855561,0.4288919,0.2243024,1.93254
alt2,0.6271822,0.4632823,1.184113,0.7497454,0.4456162,0.2931544,1.133134
alt2,0.5162948,0.3165622,0.818909,0.7088545,0.520619,0.2165293,3.842948
alt2,0.4784527,0.3197532,0.6490452,0.6995686,0.4565291,0.2673679,0.9729229

