option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
chosenOption,0.5762735,0.4071845,0.7211163,0.7551973,0.5536441,0.4442253,36.28963
chosenOption,0.5866365,0.4036018,0.749987,0.7756721,0.4995196,0.5044019,4.396901
chosenOption,0.5758846,0.4479148,0.7491322,0.7759076,0.4460459,0.4604223,3.365379
chosenOption,0.4823237,0.3739115,0.6491466,0.7107034,0.4371567,0.2407005,4.608594
chosenOption,0.5801635,0.421657,0.821241,0.7418609,0.4919782,0.4240803,3.076286
chosenOption,0.5915426,0.4214559,0.8558837,0.7727147,0.4356174,0.4720414,4.417507
chosenOption,0.4749257,0.3403088,0.7378644,0.6393574,0.444625,0.2124729,3.511155
chosenOption,0.4896778,0.3799265,0.7326699,0.6947353,0.4302895,0.2107678,2.346825
chosenOption,0.4870891,0.3555316,0.7881265,0.6593047,0.4574239,0.1750589,2.976921
chosenOption,0.5881683,0.4313737,0.9611015,0.7114542,0.4905916,0.3463209,2.323756
chosenOption,0.5969555,0.4299688,0.9972186,0.7403765,0.4350603,0.3821531,3.132113
chosenOption,0.518192,0.3493509,0.8811231,0.7085583,0.4298295,0.2220983,1.633491
chosenOption,0.4619969,0.3294168,0.7204481,0.6914847,0.4434902,0.1251448,1.044083
chosenOption,0.4660483,0.3113708,0.6403981,0.6992288,0.3878822,0.2913614,1.843619
chosenOption,0.5931172,0.4160149,0.9664169,0.7592387,0.4988379,0.3250779,7.09712
chosenOption,0.5056307,0.3103099,0.8653333,0.6690464,0.4389381,0.2445257,5.387462
chosenOption,0.5265831,0.3316881,0.8962575,0.740268,0.4667205,0.1979813,3.399539
chosenOption,0.4693415,0.2841206,0.67978,0.7061946,0.4019868,0.2746255,3.365418
chosenOption,0.5982885,0.4699226,1.057441,0.740792,0.4623607,0.2609269,7.283891
chosenOption,0.530763,0.3197532,0.8931026,0.7727401,0.4750155,0.1932039,2.831879

