option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt2,0.4578342,0.2727658,0.3907118,0.7364957,0.5248772,0.3643203,154.854
alt2,0.5814515,0.4910121,0.4896575,0.7375439,0.5592943,0.6297495,157.7536
alt2,0.4312758,0.2879427,0.3815568,0.6555713,0.5302957,0.3010123,163.8934
alt2,0.4664182,0.3313153,0.3684268,0.7123475,0.4996991,0.4203026,165.42
alt2,0.5871089,0.679431,0.6394135,0.6910161,0.5100952,0.4155886,168.8743
alt2,0.5274032,0.4045447,0.3886715,0.6682062,0.5018175,0.6737763,262.1187
alt2,0.5801091,0.5164236,0.490601,0.7011773,0.5139742,0.6783693,265.5844
alt2,0.4604289,0.3432768,0.4021035,0.627886,0.4701217,0.4587566,174.7748
alt2,0.5687727,0.5175794,0.5376716,0.7337897,0.4860281,0.5687947,179.825
alt2,0.4327551,0.2830827,0.3752807,0.6777396,0.5188171,0.308855,181.3238
alt2,0.5955068,0.6639392,0.6834956,0.7611369,0.5157124,0.3532502,279.1139
alt2,0.4580648,0.2896537,0.4400135,0.7124062,0.5055658,0.3426847,282.1712
alt2,0.6106658,0.6401445,0.7386686,0.8161684,0.4838627,0.3744852,186.3892
alt2,0.5183805,0.4727196,0.7059985,0.7362103,0.482441,0.1945331,289.6105
alt2,0.5726309,0.6084417,0.8196769,0.7168772,0.4684695,0.2496891,191.3082
alt2,0.4498493,0.3363487,0.4400293,0.6843821,0.4811245,0.3073616,293.5564
alt2,0.5204877,0.5554225,0.7121864,0.720427,0.4103133,0.2040889,196.2001
alt2,0.4392139,0.3739081,0.4705168,0.6955108,0.3878193,0.2683144,295.7293
alt2,0.6027274,0.8810092,0.8786271,0.6576031,0.3737947,0.2226027,199.1635
alt2,0.6210635,0.9261363,0.9174268,0.6512164,0.3661194,0.2444185,300.0748

