option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt1,0.5735087,0.472434,0.4848543,0.7456789,0.5368543,0.6277221,265.5514
alt1,0.4400909,0.3604364,0.390042,0.6630344,0.5187626,0.2681791,241.6187
alt1,0.5493287,0.5482661,0.6701492,0.7673188,0.4837108,0.2771986,281.8524
alt1,0.5092724,0.5066192,0.6067877,0.7137747,0.4897951,0.2293852,254.6395
alt1,0.4775072,0.466614,0.5510159,0.6881887,0.4350267,0.2466909,287.4634
alt1,0.4621163,0.4045447,0.4827173,0.6517672,0.4792982,0.292254,289.4524
alt1,0.4331672,0.3790902,0.3907935,0.6303417,0.4767268,0.2888838,289.4524
alt1,0.5511131,0.6328076,0.6543739,0.6583725,0.4498592,0.3601522,292.1515
alt1,0.5626898,0.5689985,0.716731,0.7622626,0.4818566,0.2836003,292.1515
alt1,0.5816299,0.490303,0.5042171,0.7647145,0.5375763,0.6113382,274.7252
alt1,0.4682387,0.3289495,0.3914151,0.7527847,0.4878091,0.3802351,295.4295
alt1,0.563003,0.5016841,0.7987434,0.7774471,0.48527,0.2518704,295.4295
alt1,0.462689,0.3472569,0.4163918,0.6896459,0.4700717,0.3900789,296.7914
alt1,0.4668881,0.3410296,0.4114113,0.7659755,0.4780052,0.3380191,299.7236
alt1,0.4516895,0.3195462,0.4515455,0.6885412,0.4844289,0.3143857,301.4778
alt1,0.5152567,0.5825603,0.5693014,0.7228997,0.4236245,0.2778975,303.5907
alt1,0.4521535,0.4006932,0.4453697,0.6501881,0.4282669,0.3362496,294.3723
alt1,0.5229238,0.6476138,0.5778382,0.6990677,0.427099,0.2630001,304.1661
alt1,0.4105656,0.336318,0.4194578,0.6180529,0.4199648,0.2590341,297.5211
alt1,0.4304929,0.4051024,0.4969546,0.6057132,0.3915461,0.2531482,308.2717

