step,OverallGrade,edgeCrossValue,nodeOverlapValue,edgeCrossAngleValue,angularResValue,edgeLengthValue,passedTime
0,0.6245943,0.5997611,0.6224958,0.7285206,0.6468226,0.5253717,12.1503
1,0.6998627,0.783702,0.7154166,0.6546655,0.4724966,0.8730326,4.559879
2,0.5221449,0.3017724,0.421984,0.6658375,0.7054178,0.5157129,1.729153
3,0.6258445,0.6597371,0.7043391,0.6742103,0.562353,0.5285832,9.786078
4,0.523962,0.3305126,0.537692,0.7605321,0.6298349,0.3612383,6.311937
5,0.7492604,0.7940401,0.7756746,0.7609811,0.4267451,0.9888614,8.313995
6,0.5401628,0.6338098,0.5604087,0.6831231,0.583606,0.2398665,7.284698
7,0.5284114,0.3552874,0.6009381,0.6952826,0.6255826,0.3649662,1.477035
8,0.5881313,0.3806102,0.6469235,0.6936619,0.5614245,0.6580366,1.794148
9,0.7703887,0.7940398,0.9587501,0.6471914,0.4029621,1.049,6.253626
10,0.6475757,0.7197134,0.8324014,0.6404999,0.4686275,0.5766366,11.9257
11,0.5355837,0.2817374,0.5116841,0.7731455,0.5736184,0.5377329,10.91062
12,0.6917846,0.8192039,0.9631944,0.6723645,0.4270144,0.5771456,23.2342
13,0.6633387,0.7497016,0.8644165,0.6404999,0.4373857,0.6246895,3.509704
14,0.542037,0.2930068,0.5306355,0.7731456,0.5326456,0.5807514,1.732904
15,0.5567644,0.2544446,0.66069,0.75595,0.4968513,0.6158863,6.408267
16,0.7064701,0.8602102,0.959844,0.6714775,0.3965676,0.644251,3.454712
17,0.6898097,0.7497014,0.8714938,0.6920944,0.4527758,0.682983,3.387833
18,0.6739573,0.7796893,0.928448,0.6067894,0.4061438,0.648716,19.64182
19,0.840416,0.9837566,1.100661,0.7007084,0.2608838,1.15607,27.30119

