option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
chosenOption,0.7059503,0.6617,0.7375001,0.7191017,0.5372829,0.8741667,21.25811
chosenOption,0.6122833,0.5924307,0.6278272,0.6765319,0.6091357,0.5554911,9.127122
chosenOption,0.6997708,0.7161021,0.6965163,0.7178739,0.47695,0.8914122,6.71026
chosenOption,0.710514,0.7117634,0.7664414,0.6845895,0.4785685,0.9112074,9.732225
chosenOption,0.6988296,0.8138112,0.7164365,0.6389679,0.4176792,0.9072534,9.325747
chosenOption,0.6178021,0.7064939,0.7207147,0.6336198,0.5202171,0.5079655,16.03956
chosenOption,0.5526969,0.3857214,0.5541356,0.6456729,0.5549071,0.6230478,15.31514
chosenOption,0.6086743,0.6440006,0.6620737,0.6233617,0.5201244,0.5938112,5.134702
chosenOption,0.6791481,0.7603962,0.7995843,0.6192994,0.4209679,0.7954931,3.858618
chosenOption,0.6171969,0.7020891,0.688951,0.6200672,0.488084,0.586793,5.542349
chosenOption,0.7082407,0.8325535,0.7431548,0.6261448,0.3780597,0.9612907,10.54003
chosenOption,0.7120245,0.9125997,0.8084999,0.604706,0.3041762,0.9301406,23.17444
chosenOption,0.4791796,0.2534645,0.5216823,0.5945694,0.4937144,0.5324671,6.940976
chosenOption,0.7204835,0.809604,0.8156432,0.5885718,0.367445,1.021154,11.10662
chosenOption,0.6237463,0.7424759,0.7504929,0.5833342,0.425782,0.6166467,7.447147
chosenOption,0.615524,0.8034618,0.784706,0.551647,0.4209352,0.5168703,13.549
chosenOption,0.5114782,0.4216408,0.4909897,0.5567108,0.531919,0.5561309,11.83344
chosenOption,0.7071184,0.9384828,0.7794321,0.5519089,0.3409348,0.9248335,5.664485
chosenOption,0.7213268,0.8605031,0.8351292,0.5482795,0.3427528,1.01997,13.49508
chosenOption,0.6110238,0.79065,0.7082016,0.5301525,0.3827366,0.6433783,10.08314

