option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt1,0.4445988,0.2914903,0.3233678,0.7938151,0.5130329,0.301288,60.18295
alt1,0.4890956,0.3716699,0.2828723,0.6697841,0.4861959,0.6349559,92.20069
alt1,0.5064669,0.3951938,0.2799835,0.7002347,0.5456409,0.6112816,76.80723
alt1,0.5724615,0.5434864,0.6103749,0.6910817,0.4773548,0.5400094,78.82845
alt1,0.4967436,0.3623809,0.3248758,0.6975213,0.5106248,0.5883149,80.59436
alt1,0.4957039,0.4122041,0.3110058,0.6866267,0.5223163,0.5463665,82.90556
alt1,0.4911788,0.4285305,0.3582001,0.6968348,0.4601139,0.5122148,115.9789
alt1,0.5654643,0.527638,0.6472634,0.7364765,0.4381024,0.477841,120.1727
alt1,0.4779457,0.3506707,0.3344312,0.7178319,0.5108015,0.4759933,99.05413
alt1,0.5830591,0.4806393,0.7207108,0.8134559,0.5371081,0.3633819,103.6309
alt1,0.4655063,0.2323913,0.4262161,0.8161649,0.5752037,0.2775553,105.3754
alt1,0.4991225,0.3252768,0.3255861,0.7468188,0.5811092,0.5168218,106.8313
alt1,0.5012396,0.3718739,0.3417804,0.7940258,0.5336375,0.4648805,108.9305
alt1,0.4569908,0.249846,0.4410678,0.7609371,0.5530881,0.2800149,113.5525
alt1,0.5705006,0.5125524,0.7147951,0.6941551,0.517702,0.4132988,121.3321
alt1,0.4936598,0.3970386,0.3555584,0.731751,0.5207005,0.4632503,167.7333
alt1,0.5598057,0.4984728,0.6146187,0.7255118,0.5874969,0.3729281,169.6843
alt1,0.5323816,0.4374782,0.438581,0.8023067,0.5472947,0.4362472,128.9703
alt1,0.4770345,0.2873802,0.2721155,0.7994251,0.6301932,0.3960589,130.3108
alt1,0.4683144,0.2908529,0.3764856,0.7782012,0.5555329,0.3404995,132.0655

