step,OverallGrade,edgeCrossValue,nodeOverlapValue,edgeCrossAngleValue,angularResValue,edgeLengthValue,passedTime
0,0.5069357,0.358963,0.2865671,0.6832421,0.5262814,0.6796247,75.49289
1,0.5767859,0.5441951,0.5432479,0.7281338,0.5318403,0.5365121,81.15714
2,0.4568081,0.2599909,0.3710168,0.7845774,0.5041974,0.3642578,94.99822
3,0.5010695,0.376911,0.2955646,0.7735043,0.4559871,0.6033803,91.29656
4,0.4637246,0.2914902,0.3557046,0.9128875,0.4873812,0.2711592,103.0248
5,0.4828924,0.2729905,0.4063518,0.8592992,0.5307341,0.3450863,106.5751
6,0.6119266,0.5701091,0.5737468,0.8882483,0.5278831,0.4996454,111.5784
7,0.5077018,0.4150895,0.3377115,0.7901206,0.4939035,0.501684,128.2827
8,0.5750529,0.5182809,0.5949861,0.8009475,0.5318404,0.4292097,122.1035
9,0.5343685,0.4508808,0.4159557,0.8433522,0.4700577,0.4915961,138.1463
10,0.5430673,0.4664528,0.5990894,0.7799857,0.4583962,0.4114123,144.728
11,0.429746,0.2623413,0.3395361,0.8335054,0.4873811,0.225966,151.3707
12,0.4136365,0.2469914,0.287252,0.7837912,0.5109805,0.2391676,152.3703
13,0.4758971,0.358963,0.3089995,0.7031854,0.5319849,0.4763528,154.9719
14,0.4509604,0.2412671,0.43069,0.7737969,0.5871559,0.2218923,157.9308
15,0.5758002,0.5441949,0.5498406,0.7337704,0.6070659,0.4441293,159.0806
16,0.4955601,0.3953234,0.3236401,0.7182915,0.597883,0.4426622,160.2293
17,0.56995,0.4923669,0.6301041,0.7972273,0.5705371,0.3595144,174.2276
18,0.4990343,0.4271502,0.4065915,0.7601006,0.5438157,0.3575134,168.4659
19,0.5144778,0.4508809,0.3978708,0.7700173,0.4947971,0.4588231,171.6485

