UserID,StepNr,algorithm,task,edgeCrossingWeight,nodeOverlapWeight,edgeCrossAngleWeight,angularResWeight,edgeLengthWeight,cameraOffset
0,0,ConeBurst,Task,1.124086,1.083502,0.9440385,0.8781929,0.9701807,0
0,0,ConeBurst,Task,1.064508,1.152856,0.9655535,0.9456765,0.8714063,0
0,0,ConeBurst,Task,1.109894,1.276205,0.9283573,0.9129925,0.7725502,0
0,0,ConeBurst,Task,1.087171,1.322803,0.9068887,0.9382492,0.7448886,0
0,0,ConeBurst,Task,1.113126,1.367118,0.8844118,0.9024131,0.7329313,0
0,0,ConeBurst,Task,1.106577,1.3815,0.8790051,0.8980638,0.734853,0
0,0,ConeBurst,Task,1.10773,1.388242,0.8782558,0.8983261,0.727446,0
0,0,ConeBurst,Task,1.123983,1.420483,0.8657403,0.8854424,0.7043518,0
0,0,ConeBurst,Task,1.124574,1.424294,0.8652747,0.8855355,0.7003214,0
0,0,ConeBurst,Task,1.132365,1.44115,0.8614344,0.8755687,0.6894825,0
0,0,ConeBurst,Task,1.136393,1.453352,0.8575699,0.8701721,0.6825129,0
0,0,ConeBurst,Task,1.140625,1.464955,0.8553057,0.8632997,0.6758146,0
0,0,ConeBurst,Task,1.143839,1.471793,0.8531501,0.8593141,0.6719031,0
0,0,ConeBurst,Task,1.144415,1.478136,0.850874,0.8565552,0.6700197,0
0,0,ConeBurst,Task,1.146091,1.482285,0.8497584,0.8539639,0.667901,0
0,0,ConeBurst,Task,1.147198,1.485459,0.8493677,0.8515555,0.66642,0
0,0,ConeBurst,Task,1.148193,1.487996,0.8486,0.850504,0.6647072,0
0,0,ConeBurst,Task,1.148461,1.490015,0.8477919,0.8496046,0.6641275,0
0,0,ConeBurst,Task,1.148489,1.490233,0.847762,0.8496055,0.6639106,0
0,0,ConeBurst,Task,1.148292,1.490437,0.8478029,0.8496363,0.6638322,0

