step,OverallGrade,edgeCrossValue,nodeOverlapValue,edgeCrossAngleValue,angularResValue,edgeLengthValue,passedTime
0,0.5129409,0.3859407,0.5998738,0.6876434,0.574117,0.3171298,2.646291
1,0.6328992,0.6261755,0.7505533,0.8251643,0.5124408,0.4501621,1.077956
2,0.5050103,0.4052375,0.4538834,0.7289326,0.5754118,0.3615862,0.7777014
3,0.6469036,0.6559934,0.7862948,0.8251643,0.5394114,0.4276541,2.063912
4,0.5570042,0.4746176,0.6304314,0.7356926,0.6061619,0.3381174,0.7635846
5,0.5047056,0.3497511,0.3777863,0.7402446,0.6205387,0.4352073,0.8431026
6,0.5285677,0.3952205,0.3847108,0.7941554,0.6275867,0.4411651,0
7,0.5581735,0.4438318,0.6721737,0.770049,0.5374597,0.3673533,1.654011
8,0.5179827,0.4124041,0.4014376,0.7563383,0.6275867,0.3921468,0.9433276
9,0.4765153,0.3649575,0.3942119,0.6697451,0.5909891,0.3626727,2.003071
10,0.5605687,0.5393385,0.7163996,0.7356926,0.5484325,0.2629802,2.158339
11,0.5082161,0.446771,0.3847338,0.7780324,0.5309005,0.4006427,2.507535
12,0.5586663,0.5210198,0.7585202,0.7192256,0.5027582,0.2918081,0.8383504
13,0.599243,0.6040589,0.781401,0.8518361,0.5178306,0.2410883,1.3412
14,0.5170704,0.4409904,0.4763394,0.845994,0.5318902,0.2901382,0.7554775
15,0.642886,0.6472061,0.8767484,0.9015934,0.47739,0.3114919,1.365223
16,0.6516246,0.6687793,0.9178426,0.9478291,0.4489852,0.2746865,0.7660244
17,0.5641629,0.6175047,0.5595619,0.9592055,0.4102304,0.2743116,0.6310246
18,0.7740841,0.8834803,1.245594,1.029404,0.4620875,0.2498547,1.678388
19,0.775806,0.9839898,1.245593,1.030502,0.4200344,0.1989108,2.756242

