option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt2,0.5168872,0.34367,0.3870587,0.7470585,0.5610324,0.5456166,3.787653
alt2,0.5013083,0.3610208,0.4067701,0.6770772,0.4971748,0.5644985,1.937019
alt2,0.5622596,0.39151,0.5031396,0.7700791,0.5300775,0.6164917,1.622141
alt2,0.5102777,0.3555155,0.4369883,0.7274639,0.5483066,0.4831145,1.90898
alt2,0.4833164,0.3869382,0.4175075,0.669646,0.520577,0.4219135,2.654698
alt2,0.6321928,0.61314,0.9470884,0.7263226,0.5452298,0.329183,0.8874327
alt2,0.6288707,0.5349352,1.005888,0.6780219,0.5489445,0.3765644,0
alt2,0.4772162,0.3449372,0.4093345,0.6546719,0.5311114,0.446026,1.34443
alt2,0.6341314,0.5456973,1.098931,0.6550514,0.5344499,0.3365277,1.232738
alt2,0.5582789,0.4399899,0.8969246,0.6192895,0.5170582,0.3181325,2.943954
alt2,0.4656157,0.3971049,0.5575026,0.5888268,0.4551935,0.3294511,1.090329
alt2,0.5627798,0.445065,0.9835349,0.578811,0.4815148,0.324973,1.621629
alt2,0.4294804,0.3550402,0.5700869,0.5089926,0.4722278,0.2410547,1.876818
alt2,0.4592087,0.355518,0.6213818,0.5706433,0.4725288,0.2759717,0.8768647
alt2,0.5472565,0.4414846,1.12157,0.5338204,0.4386246,0.2007822,1.032939
alt2,0.417619,0.3496891,0.6622734,0.455467,0.4163931,0.2042724,2.58811
alt2,0.4282202,0.3465838,0.6364484,0.4996871,0.3863663,0.2720153,0.5875567
alt2,0.5282267,0.3848954,1.269654,0.4207207,0.3679158,0.1979479,0.8127359
alt2,0.4335868,0.3362741,0.7942896,0.46229,0.3739493,0.2011307,1.158572
alt2,0.4011876,0.3279145,0.8035188,0.3797014,0.3442044,0.1505991,2.177059

