option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt1,0.5407393,0.2919877,0.5434667,0.7196265,0.4838746,0.6647408,5.844708
alt1,0.4618421,0.3822335,0.4726345,0.6896902,0.4994609,0.265191,0
alt1,0.514605,0.2437209,0.5778751,0.7003928,0.4678235,0.5832127,0.7429779
alt1,0.5297464,0.3349017,0.5945435,0.7058254,0.4510473,0.5624142,0.5877029
alt1,0.4910766,0.268026,0.5781923,0.6750782,0.4683402,0.4657462,3.397629
alt1,0.4826076,0.5660628,0.5717535,0.707886,0.4251719,0.1421638,5.054239
alt1,0.5041471,0.5426925,0.6049182,0.6874773,0.4717863,0.2138613,0.6995381
alt1,0.4637257,0.4116638,0.5012636,0.672813,0.4158928,0.3169955,1.228057
alt1,0.4621681,0.4324284,0.4970273,0.6683441,0.4138559,0.2991846,7.931857
alt1,0.5612612,0.8569553,0.7853371,0.6576676,0.3773511,0.128995,0.8752623
alt1,0.5966969,0.570675,1.073247,0.6695651,0.368829,0.3011678,3.714337
alt1,0.4557462,0.344887,0.4923024,0.6718109,0.39276,0.3769709,0.6865212
alt1,0.4235542,0.3594585,0.4924301,0.5893466,0.3640849,0.3124509,0.4771167
alt1,0.5097308,0.6559318,0.7424543,0.6350498,0.3625717,0.1526462,1.902655
alt1,0.6428914,1.003039,1.097273,0.6635425,0.3314306,0.1191716,0.8268585
alt1,0.4043515,0.3415767,0.5917502,0.6039343,0.2875685,0.1969276,8.896708
alt1,0.5339949,0.7091764,0.8287789,0.660332,0.3259659,0.1457213,0.5336666
alt1,0.4098739,0.4830887,0.5517849,0.5578606,0.311036,0.1455993,1.285244
alt1,0.3931405,0.3916878,0.5866518,0.5738759,0.2575942,0.1558927,0.6647135
alt1,0.5154433,0.8084492,0.7488714,0.621587,0.305541,0.09276778,0.4641123

