step,OverallGrade,edgeCrossValue,nodeOverlapValue,edgeCrossAngleValue,angularResValue,edgeLengthValue,passedTime
0,0.4749763,0.4493872,0.474544,0.7222359,0.5039086,0.224806,5.863397
1,0.5715085,0.3445956,0.5871173,0.7622223,0.5042602,0.6593468,0
2,0.5008479,0.4943261,0.5412411,0.8145332,0.4659904,0.1881485,1.465635
3,0.4847449,0.4675656,0.5097825,0.7901024,0.4642159,0.1920582,1.545217
4,0.540823,0.5392648,0.5694527,0.866683,0.5039086,0.2248061,5.512843
5,0.6840243,0.8212735,0.9319233,0.9572462,0.4665185,0.2431599,5.060502
6,0.5690251,0.3503852,0.5021435,0.8862196,0.5123997,0.5939776,1.399603
7,0.7314865,0.6805605,1.041056,1.000518,0.4694762,0.4658218,2.06808
8,0.6663572,0.8541242,0.7810484,0.9346629,0.5121474,0.2498032,9.214634
9,0.5156492,0.3795841,0.4987596,0.8171645,0.5124236,0.3703144,1.523905
10,0.5632233,0.4761802,0.5946717,0.8793464,0.4630959,0.4028224,3.299297
11,0.6331841,0.6684572,0.704621,0.9830791,0.5275799,0.2821831,0.6563886
12,0.6407972,0.6291422,0.7478516,1.029357,0.531724,0.2659111,0.8317065
13,0.6101827,0.3733378,0.5525007,1.062983,0.4898246,0.5722675,1.384168
14,0.5730212,0.3862117,0.5481341,0.9938298,0.4516165,0.4853142,1.17636
15,0.7861881,0.9855283,1.136156,1.183356,0.4362619,0.1896383,6.883442
16,0.5389012,0.3862115,0.6154709,0.9686166,0.4383323,0.2858748,4.730865
17,0.6863737,0.6965498,0.9423298,1.114297,0.3964311,0.2822607,1.855111
18,0.8287817,1.051229,1.19286,1.263564,0.4174114,0.2188439,2.264752
19,0.6231173,0.4119587,0.6096555,1.169281,0.438264,0.4864272,0.620038

