option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt2,0.4749763,0.4493872,0.474544,0.7222359,0.5039086,0.224806,5.863397
alt2,0.552226,0.342469,0.5778224,0.7218167,0.4965081,0.6225137,0
alt2,0.4778758,0.4879434,0.5261971,0.7354763,0.4727198,0.1670425,1.465635
alt2,0.4486291,0.4663345,0.4849508,0.6738693,0.4554972,0.1624938,1.545217
alt2,0.4823278,0.5366035,0.538139,0.7017872,0.456582,0.1785277,5.512843
alt2,0.6070791,0.8276025,0.8663248,0.732084,0.4256537,0.1837301,5.060502
alt2,0.4902542,0.3526125,0.4738665,0.7151884,0.4546403,0.4549633,1.399603
alt2,0.6379952,0.6829343,0.9911996,0.7617097,0.4164689,0.3376637,2.06808
alt2,0.5837708,0.8657082,0.737359,0.7068468,0.4294922,0.1794477,9.214634
alt2,0.4216869,0.380842,0.48221,0.5844575,0.4129021,0.2480226,1.523905
alt2,0.4545273,0.4651534,0.5828245,0.6130546,0.3575878,0.2540164,3.299297
alt2,0.5126161,0.6632581,0.6743556,0.6656908,0.3827447,0.1770315,0.6563886
alt2,0.5096352,0.6273869,0.7198408,0.6525114,0.3857996,0.1626368,0.8317065
alt2,0.4438875,0.3758132,0.529599,0.633935,0.3515804,0.3285098,1.384168
alt2,0.4128214,0.3930739,0.5265902,0.5512676,0.3224393,0.2707359,1.17636
alt2,0.6447483,0.9998204,1.106905,0.6898446,0.3267265,0.100445,6.883442
alt2,0.408401,0.4063194,0.5814468,0.5713764,0.3338079,0.1490546,4.730865
alt2,0.5332414,0.7435035,0.8743666,0.6180746,0.3007872,0.129475,1.855111
alt2,0.6511868,1.146499,1.080129,0.6575205,0.2800245,0.09176053,2.264752
alt2,0.4227587,0.4631974,0.5341763,0.6204959,0.2962786,0.1996455,0.620038

