UserID,StepNr,algorithm,task,edgeCrossingWeight,nodeOverlapWeight,edgeCrossAngleWeight,angularResWeight,edgeLengthWeight,cameraOffset
0,0,ConeBurst,Task,1.0642,1.067533,0.8903344,0.7354756,1.242457,0
0,0,ConeBurst,Task,1.167173,1.107448,0.8577699,0.7115681,1.156041,0
0,0,ConeBurst,Task,1.164035,1.130058,0.8082791,0.5978926,1.299735,0
0,0,ConeBurst,Task,1.238162,1.166745,0.785562,0.588635,1.220896,0
0,0,ConeBurst,Task,1.273213,1.200497,0.7726687,0.5787064,1.174915,0
0,0,ConeBurst,Task,1.223071,1.168381,0.8227264,0.6272946,1.158527,0
0,0,ConeBurst,Task,1.258419,1.175516,0.8053773,0.6263043,1.134383,0
0,0,ConeBurst,Task,1.256628,1.180617,0.7931807,0.600877,1.168698,0
0,0,ConeBurst,Task,1.260021,1.182431,0.7828634,0.5793434,1.195342,0
0,0,ConeBurst,Task,1.255235,1.184063,0.7745632,0.5684785,1.21766,0
0,0,ConeBurst,Task,1.243975,1.176852,0.78601,0.5793648,1.213798,0
0,0,ConeBurst,Task,1.252602,1.17856,0.7820098,0.5791349,1.207693,0
0,0,ConeBurst,Task,1.259323,1.179163,0.7815812,0.5774822,1.20245,0
0,0,ConeBurst,Task,1.260081,1.178855,0.7794676,0.5736248,1.207972,0
0,0,ConeBurst,Task,1.26055,1.178496,0.7781644,0.5694056,1.213385,0
0,0,ConeBurst,Task,1.260925,1.178904,0.7764256,0.566849,1.216896,0
0,0,ConeBurst,Task,1.260592,1.179345,0.7757134,0.5645736,1.219776,0
0,0,ConeBurst,Task,1.260719,1.179064,0.7745609,0.5635791,1.222077,0
0,0,ConeBurst,Task,1.260767,1.178717,0.7740257,0.5625242,1.223966,0
0,0,ConeBurst,Task,1.26166,1.17894,0.7737627,0.5623592,1.223278,0

