userID,stepNumber,algorithm,task,edgeCrossingWeight,nodeOverlappingWeight,edgeCrossingAngleWeight,angularResolutionWeight,edgeLengthWeight,cameraOffset
12,1,ConeBurst, Task1,1.012636,1.013292,0.9784159,0.947937,1.04772,4
12,2,ConeBurst, Task1,1.071346,1.036595,0.9573099,0.9288513,1.005898,4
12,3,ConeBurst, Task1,1.07566,1.049164,0.9398697,0.8791047,1.056202,4
12,4,ConeBurst, Task1,1.128782,1.07479,0.9201605,0.867274,1.008993,4
12,5,ConeBurst, Task1,1.177351,1.118563,0.8991898,0.8470675,0.9578289,4
12,6,ConeBurst, Task1,1.126674,1.086857,0.9411126,0.8965282,0.9488285,4
12,7,ConeBurst, Task1,1.194091,1.101284,0.9043034,0.888142,0.9121795,4
12,8,ConeBurst, Task1,1.202647,1.11884,0.8853373,0.8348157,0.9583609,4
12,9,ConeBurst, Task1,1.219294,1.128903,0.8647187,0.7821492,1.004935,4
12,10,ConeBurst, Task1,1.21333,1.1421,0.8368903,0.7405869,1.067093,4
12,11,ConeBurst, Task1,1.160887,1.111937,0.8825243,0.7889262,1.055726,4
12,12,ConeBurst, Task1,1.226792,1.126092,0.8500922,0.7780876,1.018936,4
12,13,ConeBurst, Task1,1.291981,1.130509,0.8403398,0.7567073,0.9804625,4
12,14,ConeBurst, Task1,1.315485,1.131562,0.8145275,0.7072181,1.031207,4
12,15,ConeBurst, Task1,1.331556,1.129277,0.7964773,0.65883,1.083859,4
12,16,ConeBurst, Task1,1.349725,1.136334,0.7612522,0.6123236,1.140365,4
12,17,ConeBurst, Task1,1.346096,1.144484,0.7390123,0.5680085,1.202399,4
12,18,ConeBurst, Task1,1.357763,1.133089,0.7011089,0.5336521,1.274387,4
12,19,ConeBurst, Task1,1.364229,1.115138,0.671231,0.4947165,1.354685,4
12,20,ConeBurst, Task1,1.424186,1.123034,0.6564178,0.4824924,1.31387,4

