option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt1,0.6621629,0.7744016,0.6642991,0.7210728,0.6560653,0.4949755,2.673781
alt1,0.6682622,0.6906517,0.6969134,0.7173195,0.4469005,0.7895261,0
alt1,0.6525778,0.8472867,0.6528571,0.7210754,0.5821663,0.4595032,0
alt1,0.5207525,0.4503744,0.4224892,0.6637849,0.7190199,0.3480944,0
alt1,0.5144677,0.5231401,0.3987077,0.6870096,0.6176651,0.345816,0
alt1,0.6850399,0.8741275,0.7504152,0.6417812,0.4018388,0.757037,2.788844
alt1,0.4817639,0.3772343,0.4232351,0.7017227,0.6736413,0.2329861,2.620544
alt1,0.509456,0.4741259,0.5199897,0.6025511,0.6600757,0.290538,0
alt1,0.5156012,0.5035432,0.450547,0.6252712,0.6827958,0.3158488,0
alt1,0.5061901,0.5650882,0.4187818,0.6456158,0.5570399,0.3444251,0
alt1,0.6631635,0.9396049,0.7586961,0.6034588,0.4858734,0.5281847,0
alt1,0.6742069,0.7917638,0.764759,0.6470172,0.3719356,0.795559,0
alt1,0.6886781,0.8731059,0.8024971,0.6145825,0.3923121,0.7608929,0
alt1,0.6589308,0.9796709,0.7328925,0.6394305,0.4554421,0.4872179,0
alt1,0.5077356,0.5946923,0.4406438,0.5970606,0.5745321,0.3317492,0
alt1,0.6648749,1.031159,0.750178,0.5743181,0.4322356,0.5364838,0
alt1,0.4874008,0.5651245,0.4575918,0.5376359,0.5008195,0.3758323,5.610558
alt1,0.6528718,1.020705,0.7419518,0.5623285,0.3418693,0.5975043,4.019899
alt1,0.4824957,0.6138048,0.4412384,0.5139231,0.43353,0.4099825,2.597725
alt1,0.7095554,1.034455,0.6989719,0.5155899,0.2411172,1.057643,2.655113

