step,OverallGrade,edgeCrossValue,nodeOverlapValue,edgeCrossAngleValue,angularResValue,edgeLengthValue,passedTime
0,0.6621628,0.7744016,0.6642991,0.7210728,0.6560653,0.4949755,2.673781
1,0.6679595,0.6820336,0.7221602,0.6964865,0.4478731,0.7912442,0
2,0.6640012,0.8304049,0.6612997,0.7532309,0.5954214,0.4796494,0
3,0.5374965,0.4396307,0.4429604,0.7062521,0.7361102,0.362529,0
4,0.5476677,0.5098009,0.4266078,0.7839502,0.6409723,0.3770072,0
5,0.7335041,0.8166981,0.8050492,0.7494194,0.4269494,0.8694044,2.788844
6,0.5182456,0.3515622,0.4478237,0.8201941,0.7138194,0.2578289,2.620544
7,0.5439746,0.4367661,0.5429918,0.699631,0.7060492,0.3344352,0
8,0.5567997,0.4605654,0.4832295,0.7415645,0.7361101,0.3625291,0
9,0.5476828,0.5098008,0.4451562,0.7839504,0.6053627,0.3941438,0
10,0.6977793,0.8518419,0.7971591,0.7210727,0.5248523,0.5939704,0
11,0.7088405,0.7161351,0.7909376,0.7698009,0.4007286,0.8666006,0
12,0.7225397,0.7828683,0.8195349,0.7229598,0.4285704,0.8587652,0
13,0.6999124,0.8720109,0.7455282,0.7989649,0.5115925,0.5714656,0
14,0.5585599,0.5198814,0.4672944,0.7696654,0.6499066,0.3860516,0
15,0.718334,0.8905618,0.7971593,0.79318,0.492049,0.6187196,0
16,0.5454805,0.4815004,0.5033641,0.7415646,0.57253,0.4284435,5.610558
17,0.7227723,0.8720111,0.8427705,0.8370109,0.3912178,0.6708512,4.019899
18,0.5506152,0.5198812,0.5257062,0.7696654,0.4874298,0.4503934,2.597725
19,0.7849694,0.8720114,0.8461841,0.8065321,0.2680615,1.132058,2.655113

