step,OverallGrade,edgeCrossValue,nodeOverlapValue,edgeCrossAngleValue,angularResValue,edgeLengthValue,passedTime
0,0.6367515,0.66514,0.6073143,0.7237064,0.519621,0.6679757,6.913609
1,0.5571803,0.4077866,0.3908133,0.751239,0.5806609,0.6554019,3.852808
2,0.5583018,0.3786306,0.4056627,0.793754,0.5843205,0.6291412,4.174809
3,0.5461324,0.6288506,0.6280825,0.6999113,0.5102224,0.2635953,2.254784
4,0.6092747,0.631883,0.5268439,0.7603226,0.4864331,0.6408911,6.931551
5,0.5167479,0.3587026,0.3850925,0.7603234,0.6215208,0.4581001,1.500751
6,0.5438643,0.3786306,0.3737368,0.811066,0.5837605,0.5721277,0.9224497
7,0.5579596,0.4292491,0.3702442,0.7870122,0.5806608,0.6226316,0.5091095
8,0.5420187,0.6231921,0.5183123,0.7789972,0.4924318,0.29716,0.7874593
9,0.572957,0.6149851,0.6350191,0.8476756,0.4830109,0.2840946,2.432572
10,0.5778773,0.4583425,0.4152632,0.8479324,0.5003661,0.6674826,0.5668933
11,0.5606009,0.4782703,0.4530499,0.8327355,0.5085167,0.530432,1.157508
12,0.701774,0.8780649,0.6350878,0.8849712,0.4084082,0.7023381,3.198802
13,0.5945076,0.4981981,0.4697149,0.8693498,0.4730216,0.6622536,0.5774315
14,0.5704944,0.440758,0.5164361,0.80116,0.4413306,0.6527873,0.9593473
15,0.7085795,0.8979387,0.6984117,0.7960772,0.4156967,0.7347732,5.920134
16,0.7022347,0.9483103,0.7258154,0.7743498,0.3603601,0.7023382,0
17,0.5700185,0.771571,0.6274305,0.7451278,0.3939455,0.312018,1.23921
18,0.5912584,0.4577102,0.563385,0.8375765,0.4137474,0.6838728,2.819366
19,0.650608,0.9311962,0.8034477,0.7966785,0.353402,0.3683155,4.842795

