userID,stepNumber,algorithm,task,edgeCrossingWeight,nodeOverlappingWeight,edgeCrossingAngleWeight,angularResolutionWeight,edgeLengthWeight,cameraOffset
13,1,ForceDirectedAlgorithm, Task1,0.9476715,0.9621609,1.019092,1.023649,1.047426,3
13,2,ForceDirectedAlgorithm, Task1,0.9702505,0.9916497,1.027489,1.033398,0.9772138,3
13,3,ForceDirectedAlgorithm, Task1,1.0138,1.006037,0.9840872,0.9771803,1.018896,3
13,4,ForceDirectedAlgorithm, Task1,0.9576337,0.9814242,1.002297,0.996588,1.062057,3
13,5,ForceDirectedAlgorithm, Task1,0.9111945,0.9461739,1.008287,1.017925,1.11642,3
13,6,ForceDirectedAlgorithm, Task1,0.9466813,0.9765247,1.013433,1.013043,1.050318,3
13,7,ForceDirectedAlgorithm, Task1,0.9740698,0.9810944,0.974778,0.9661687,1.103889,3
13,8,ForceDirectedAlgorithm, Task1,1.007741,0.9857318,0.9477611,0.9111713,1.147595,3
13,9,ForceDirectedAlgorithm, Task1,1.04821,1.000865,0.9052199,0.8557081,1.189997,3
13,10,ForceDirectedAlgorithm, Task1,1.082331,0.9905677,0.873771,0.8087112,1.244619,3
13,11,ForceDirectedAlgorithm, Task1,1.108415,0.9844339,0.8336396,0.766168,1.307343,3
13,12,ForceDirectedAlgorithm, Task1,1.143137,1.008072,0.8394805,0.7685509,1.24076,3
13,13,ForceDirectedAlgorithm, Task1,1.16987,1.036008,0.8479674,0.7786151,1.16754,3
13,14,ForceDirectedAlgorithm, Task1,1.212322,1.028406,0.8105971,0.7295588,1.219117,3
13,15,ForceDirectedAlgorithm, Task1,1.267793,1.01939,0.7638935,0.6879959,1.260928,3
13,16,ForceDirectedAlgorithm, Task1,1.297373,1.04273,0.7713326,0.6963996,1.192164,3
13,17,ForceDirectedAlgorithm, Task1,1.246927,1.021573,0.7821895,0.7075919,1.241719,3
13,18,ForceDirectedAlgorithm, Task1,1.294135,1.003442,0.7492443,0.6588966,1.294282,3
13,19,ForceDirectedAlgorithm, Task1,1.354082,0.9871004,0.7044193,0.6211582,1.33324,3
13,20,ForceDirectedAlgorithm, Task1,1.373576,0.9635204,0.6677866,0.5836231,1.411494,3

