option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt1,0.5589164,0.6288506,0.609791,0.704168,0.5108268,0.3409454,5.516444
alt1,0.6383337,0.6656938,0.5819591,0.751556,0.4918432,0.7006165,1.987069
alt1,0.5723206,0.6453524,0.637391,0.7441619,0.5217213,0.3129765,0.803686
alt1,0.6410983,0.712146,0.6362757,0.6779315,0.4998392,0.6792992,0.5202806
alt1,0.5178252,0.5683714,0.5354571,0.6789451,0.4907516,0.3156008,2.087337
alt1,0.6180403,0.5094281,0.5119197,0.7197838,0.5416214,0.8074487,1.085454
alt1,0.556003,0.5953211,0.595476,0.7136273,0.5174895,0.358101,5.511596
alt1,0.5603133,0.6125444,0.5909969,0.7067869,0.5035424,0.3876962,0.421268
alt1,0.5612186,0.4016437,0.4209206,0.7164661,0.5070632,0.7599992,0
alt1,0.5457547,0.4177731,0.3944746,0.6423172,0.4726787,0.8015299,0.3704403
alt1,0.5474808,0.6806247,0.6040393,0.6152816,0.4131114,0.4243472,0.5696134
alt1,0.6201236,0.6196896,0.53262,0.5951089,0.4076654,0.9455338,1.363065
alt1,0.5292731,0.3875746,0.4465149,0.590367,0.4371502,0.7847588,6.035053
alt1,0.5580869,0.7356733,0.6240762,0.6148397,0.4057943,0.4100509,4.855866
alt1,0.5102486,0.7195328,0.5610901,0.5490895,0.359258,0.3622727,0
alt1,0.5351834,0.5052896,0.4233153,0.5632435,0.3824999,0.8015688,1.332294
alt1,0.5462432,0.8158538,0.6893904,0.5398645,0.3553187,0.3307884,0.6154445
alt1,0.5226356,0.4227639,0.4524951,0.550077,0.4024768,0.7853655,2.232496
alt1,0.5518997,0.8138173,0.6044589,0.5432582,0.3434,0.4545641,1.216936
alt1,0.5324777,0.539681,0.4820814,0.5246162,0.311012,0.804998,3.744344

